time,op,size
340,a,4072
341,a,4072
342,a,4072
343,a,4072
344,a,4072
345,a,4072
346,a,4072
347,a,4072
348,a,4072
349,a,4072
350,a,4072
351,a,4072
352,a,4072
353,a,4072
354,a,4072
355,a,4072
356,a,4072
357,a,4072
358,a,4072
359,a,4072
360,a,4072
361,a,4072
362,a,4072
363,a,4072
364,a,4072
365,a,4072
366,a,4072
367,a,4072
368,a,4072
369,a,4072
370,a,4072
371,a,4072
372,a,4072
373,a,4072
374,a,4072
375,a,4072
376,a,4072
377,a,4072
378,a,4072
379,a,4072
380,a,4072
381,a,4072
382,a,4072
383,a,4072
384,a,4072
385,a,4072
386,a,4072
387,a,4072
388,a,4072
389,a,4072
390,a,4072
391,a,4072
392,a,4072
393,a,4072
394,a,4072
395,a,4072
396,a,4072
397,a,4072
398,a,4072
399,a,4072
400,a,4072
401,a,4072
402,a,4072
403,a,4072
404,a,4072
405,a,4072
406,a,4072
407,a,4072
408,a,4072
409,a,4072
410,a,4072
411,a,4072
412,a,4072
413,a,4072
414,a,4072
415,a,4072
416,a,4072
417,a,4072
418,a,4072
419,a,4072
420,a,4072
421,a,4072
422,a,4072
423,a,4072
424,a,4072
425,a,4072
426,a,4072
427,a,4072
428,a,4072
429,a,4072
430,a,4072
431,a,4072
432,a,4072
433,a,4072
434,a,4072
435,a,4072
436,a,4072
437,a,4072
438,a,4072
439,a,4072
440,a,4072
441,a,4072
442,a,4072
443,a,4072
444,a,4072
445,a,4072
446,a,4072
447,a,4072
448,a,4072
449,a,72
450,a,160
451,f,72
452,a,4072
453,a,72
454,a,4072
455,a,4072
456,f,4072
457,f,4072
458,a,4072
459,a,72
460,a,160
461,f,72
462,a,4072
463,a,72
464,a,4072
465,a,4072
466,a,4072
467,f,4072
468,f,4072
469,f,4072
470,f,4072
471,a,4072
472,a,4072
473,a,4072
474,a,4072
475,a,4072
476,a,4072
477,a,4072
478,a,4072
479,a,4072
480,f,4072
481,f,4072
482,f,4072
483,f,4072
484,f,4072
485,a,4072
486,a,4072
487,a,72
488,a,160
489,f,72
490,a,4072
491,a,72
492,a,72
493,a,4072
494,a,4072
495,a,4072
496,f,4072
497,f,4072
498,f,4072
499,f,4072
500,f,4072
501,a,4072
502,a,4072
503,a,4072
504,f,4072
505,a,4072
506,a,4072
507,a,4072
508,f,4072
509,f,4072
510,a,4072
511,a,4072
512,a,4072
513,f,4072
514,a,4072
515,a,4072
516,f,4072
517,a,4072
518,a,4072
519,f,4072
520,f,4072
521,a,4072
522,a,4072
523,a,4072
524,f,4072
525,f,4072
526,a,4072
527,a,4072
528,a,4072
529,a,4072
530,f,4072
531,a,4072
532,a,4072
533,f,4072
534,a,4072
535,a,72
536,a,160
537,f,72
538,a,4072
539,a,4072
540,a,4072
541,a,4072
542,f,4072
543,f,4072
544,f,4072
545,f,4072
546,a,4072
547,a,4072
548,a,4072
549,f,4072
550,f,4072
551,a,4072
552,a,4072
553,a,72
554,a,160
555,f,72
556,a,72
557,a,160
558,f,72
559,a,4072
560,a,72
561,a,160
562,f,72
563,a,4072
564,a,72
565,a,160
566,f,72
567,a,4072
568,a,72
569,a,160
570,f,72
571,a,4072
572,a,72
573,a,160
574,f,72
575,a,4072
576,a,4072
577,a,4072
578,a,4072
579,a,4072
580,a,4072
581,a,4072
582,a,4072
583,a,4072
584,a,4072
585,a,4072
586,a,4072
587,a,4072
588,a,72
589,a,160
590,f,72
591,a,4072
592,a,4072
593,a,4072
594,a,4072
595,a,4072
596,f,4072
597,a,4072
598,a,4072
599,f,4072
600,a,4072
601,a,4072
602,a,4072
603,a,4072
604,a,4072
605,a,4072
606,a,4072
607,a,4072
608,a,4072
609,a,4072
610,a,4072
611,a,4072
612,a,4072
613,f,4072
614,f,4072
615,f,4072
616,f,4072
617,f,4072
618,f,4072
619,f,4072
620,f,4072
621,f,4072
622,f,4072
623,f,4072
624,f,4072
625,f,4072
626,f,4072
627,f,4072
628,f,4072
629,f,4072
630,f,4072
631,f,4072
632,f,4072
633,f,4072
634,f,4072
635,f,4072
636,f,4072
637,f,4072
638,f,4072
639,f,4072
640,f,4072
641,f,4072
642,f,4072
643,f,4072
644,f,4072
645,f,4072
646,a,4072
647,a,4072
648,a,4072
649,a,4072
650,a,4072
651,f,4072
652,f,4072
653,f,4072
654,a,4072
655,a,4072
656,f,4072
657,f,4072
658,a,4072
659,a,4072
660,a,4072
661,f,4072
662,f,4072
663,a,4072
664,a,4072
665,f,4072
666,a,4072
667,a,4072
668,a,4072
669,a,4072
670,f,4072
671,f,4072
672,f,4072
673,a,4072
674,a,4072
675,a,72
676,a,160
677,f,72
678,a,72
679,a,160
680,f,72
681,a,4072
682,a,4072
683,a,4072
684,a,4072
685,a,4072
686,a,4072
687,a,4072
688,a,4072
689,a,4072
690,f,4072
691,f,4072
692,f,4072
693,f,4072
694,f,4072
695,f,4072
696,f,4072
697,f,4072
698,f,4072
699,a,4072
700,a,72
701,a,160
702,f,72
703,a,72
704,a,160
705,f,72
706,a,4072
707,a,72
708,a,160
709,f,72
710,a,4072
711,a,4072
712,a,4072
713,a,4072
714,a,4072
715,a,4072
716,a,4072
717,a,4072
718,a,4072
719,a,4072
720,a,4072
721,a,4072
722,a,4072
723,f,4072
724,a,4072
725,a,4072
726,a,4072
727,a,4072
728,a,4072
729,a,4072
730,a,4072
731,a,4072
732,a,4072
733,a,4072
734,a,4072
735,a,4072
736,a,4072
737,a,4072
738,a,4072
739,a,4072
740,a,4072
741,a,4072
742,a,4072
743,a,4072
744,a,4072
745,a,4072
746,a,4072
747,a,4072
748,f,4072
749,f,4072
750,f,4072
751,f,4072
752,f,4072
753,f,4072
754,f,4072
755,f,4072
756,f,4072
757,f,4072
758,f,4072
759,f,4072
760,f,4072
761,f,4072
762,f,4072
763,f,4072
764,f,4072
765,f,4072
766,f,4072
767,f,4072
768,f,4072
769,f,4072
770,f,4072
771,f,4072
772,f,4072
773,f,4072
774,f,4072
775,f,4072
776,f,4072
777,f,4072
778,f,4072
779,f,4072
780,f,4072
781,f,4072
782,a,4072
783,a,4072
784,a,4072
785,a,4072
786,f,4072
787,f,4072
788,f,4072
789,f,4072
790,a,4072
791,a,4072
792,a,4072
793,a,4072
794,a,4072
795,a,4072
796,a,4072
797,a,4072
798,a,4072
799,a,4072
800,f,4072
801,f,4072
802,f,4072
803,f,4072
804,f,4072
805,f,4072
806,f,4072
807,f,4072
808,a,4072
809,a,4072
810,a,72
811,a,160
812,f,72
813,a,4072
814,a,72
815,a,160
816,f,72
817,a,72
818,a,160
819,f,72
820,a,4072
821,a,72
822,a,160
823,f,72
824,a,72
825,a,160
826,f,72
827,a,4072
828,a,4072
829,a,4072
830,a,4072
831,a,4072
832,a,4072
833,a,4072
834,a,4072
835,a,4072
836,a,4072
837,a,4072
838,a,4072
839,f,4072
840,f,4072
841,f,4072
842,f,4072
843,f,4072
844,f,4072
845,f,4072
846,f,4072
847,f,4072
848,f,4072
849,f,4072
850,f,4072
851,f,4072
852,a,4072
853,a,4072
854,a,72
855,a,160
856,f,72
857,a,4072
858,a,72
859,a,160
860,f,72
861,a,4072
862,a,4072
863,a,4072
864,a,4072
865,f,4072
866,f,4072
867,f,4072
868,f,4072
869,f,4072
870,f,4072
871,f,4072
872,a,4072
873,a,4072
874,a,4072
875,a,72
876,a,160
877,f,72
878,a,4072
879,a,72
880,a,160
881,f,72
882,a,4072
883,a,4072
884,f,4072
885,f,4072
886,f,4072
887,a,4072
888,a,4072
889,a,72
890,a,160
891,f,72
892,a,4072
893,a,72
894,a,160
895,f,72
896,a,4072
897,a,4072
898,f,4072
899,f,4072
900,f,4072
901,f,4072
902,a,4072
903,a,4072
904,a,4072
905,a,4072
906,a,4072
907,a,4072
908,a,4072
909,a,4072
910,f,4072
911,f,4072
912,f,4072
913,f,4072
914,f,4072
915,f,4072
916,f,4072
917,a,4072
918,a,4072
919,a,4072
920,a,4072
921,a,4072
922,a,4072
923,a,4072
924,a,4072
925,a,72
926,a,4072
927,a,4072
928,a,4072
929,a,4072
930,a,4072
931,f,4072
932,a,4072
933,a,4072
934,a,4072
935,a,4072
936,f,4072
937,a,4072
938,a,4072
939,a,4072
940,a,4072
941,a,4072
942,a,4072
943,f,4072
944,a,4072
945,a,4072
946,a,4072
947,a,4072
948,a,4072
949,f,4072
950,f,4072
951,f,4072
952,f,4072
953,f,4072
954,f,4072
955,f,4072
956,f,4072
957,f,4072
958,f,4072
959,f,4072
960,f,4072
961,f,4072
962,f,4072
963,f,4072
964,f,4072
965,f,4072
966,f,4072
967,f,4072
968,f,4072
969,f,4072
970,f,4072
971,a,72
972,a,160
973,f,72
974,a,4072
975,a,4072
976,a,4072
977,f,4072
978,f,4072
979,a,4072
980,a,72
981,a,160
982,f,72
983,a,4072
984,a,4072
985,a,4072
986,a,4072
987,a,4072
988,f,4072
989,f,4072
990,f,4072
991,f,4072
992,f,4072
993,a,4072
994,a,4072
995,a,72
996,a,160
997,f,72
998,a,72
999,a,160
1000,f,72
1001,a,72
1002,a,160
1003,f,72
1004,a,4072
1005,a,4072
1006,a,72
1007,a,160
1008,f,72
1009,a,4072
1010,a,4072
1011,a,4072
1012,a,4072
1013,a,4072
1014,a,4072
1015,a,4072
1016,a,4072
1017,a,4072
1018,a,4072
1019,f,4072
1020,f,4072
1021,f,4072
1022,f,4072
1023,f,4072
1024,f,4072
1025,f,4072
1026,f,4072
1027,f,4072
1028,f,4072
1029,f,4072
1030,f,4072
1031,a,4072
1032,a,4072
1033,a,72
1034,a,160
1035,f,72
1036,a,72
1037,a,160
1038,f,72
1039,a,4072
1040,a,72
1041,a,160
1042,f,72
1043,a,4072
1044,a,4072
1045,a,4072
1046,a,4072
1047,a,4072
1048,f,4072
1049,a,4072
1050,a,4072
1051,a,4072
1052,f,4072
1053,a,4072
1054,a,4072
1055,a,4072
1056,a,4072
1057,a,4072
1058,a,4072
1059,a,4072
1060,a,4072
1061,a,4072
1062,a,4072
1063,a,72
1064,a,160
1065,f,72
1066,a,72
1067,a,160
1068,f,72
1069,a,72
1070,a,160
1071,f,72
1072,a,4072
1073,a,4072
1074,a,4072
1075,a,4072
1076,a,4072
1077,a,72
1078,a,160
1079,a,4072
1080,f,72
1081,a,72
1082,a,160
1083,f,72
1084,a,4072
1085,a,4072
1086,a,4072
1087,a,4072
1088,a,4072
1089,a,4072
1090,f,4072
1091,a,4072
1092,f,4072
1093,a,72
1094,a,160
1095,f,72
1096,a,4072
1097,a,4072
1098,a,4072
1099,a,72
1100,a,160
1101,f,72
1102,a,72
1103,a,160
1104,f,72
1105,a,4072
1106,a,4072
1107,a,5476
1108,a,4072
1109,f,4072
1110,a,72
1111,a,160
1112,a,4072
1113,f,72
1114,a,4072
1115,a,4072
1116,a,4072
1117,a,4072
1118,a,4072
1119,a,4072
1120,a,4072
1121,f,4072
1122,a,4072
1123,a,4072
1124,f,4072
1125,a,4072
1126,f,4072
1127,a,4072
1128,a,4072
1129,f,4072
1130,a,4072
1131,a,72
1132,a,160
1133,f,72
1134,a,72
1135,a,160
1136,f,72
1137,a,4072
1138,a,4072
1139,a,72
1140,a,160
1141,f,72
1142,a,4072
1143,a,4072
1144,a,4072
1145,a,4072
1146,f,4072
1147,a,4072
1148,f,4072
1149,a,4072
1150,a,4072
1151,a,4072
1152,f,4072
1153,a,4072
1154,a,4072
1155,a,4072
1156,f,4072
1157,a,4072
1158,a,72
1159,a,160
1160,f,72
1161,a,4072
1162,a,4072
1163,a,4072
1164,a,4072
1165,a,4072
1166,a,4072
1167,a,4072
1168,f,4072
1169,a,4072
1170,a,4072
1171,a,4072
1172,f,4072
1173,a,4072
1174,a,4072
1175,a,10852
1176,a,4072
1177,a,4072
1178,f,4072
1179,a,4072
1180,a,4072
1181,a,4072
1182,a,4072
1183,a,4072
1184,a,4072
1185,a,4072
1186,a,72
1187,a,160
1188,f,72
1189,a,72
1190,a,160
1191,f,72
1192,a,4072
1193,a,4072
1194,a,4072
1195,a,4072
1196,a,4072
1197,a,4072
1198,f,4072
1199,a,4072
1200,a,72
1201,a,160
1202,f,72
1203,a,4072
1204,a,4072
1205,a,4072
1206,a,4072
1207,a,4072
1208,a,4072
1209,a,4072
1210,a,4072
1211,a,4072
1212,a,4072
1213,a,4072
1214,a,4072
1215,a,4072
1216,a,4072
1217,a,4072
1218,a,4072
1219,f,4072
1220,f,4072
1221,f,4072
1222,f,4072
1223,f,4072
1224,f,4072
1225,f,4072
1226,f,4072
1227,f,4072
1228,f,4072
1229,f,4072
1230,f,4072
1231,f,4072
1232,f,10852
1233,f,4072
1234,f,4072
1235,f,4072
1236,f,4072
1237,f,4072
1238,f,5476
1239,f,4072
1240,f,4072
1241,f,4072
1242,f,4072
1243,f,4072
1244,f,4072
1245,f,4072
1246,f,4072
1247,f,4072
1248,f,4072
1249,f,4072
1250,f,4072
1251,f,4072
1252,f,4072
1253,f,4072
1254,f,4072
1255,f,4072
1256,f,4072
1257,f,4072
1258,f,4072
1259,f,4072
1260,f,4072
1261,f,4072
1262,f,4072
1263,f,4072
1264,f,4072
1265,f,4072
1266,f,4072
1267,f,4072
1268,f,4072
1269,f,4072
1270,f,4072
1271,f,4072
1272,f,4072
1273,f,4072
1274,f,4072
1275,f,4072
1276,f,4072
1277,f,4072
1278,f,4072
1279,f,4072
1280,f,4072
1281,f,4072
1282,f,4072
1283,f,4072
1284,f,4072
1285,f,4072
1286,f,4072
1287,f,4072
1288,f,4072
1289,f,4072
1290,f,4072
1291,f,4072
1292,f,4072
1293,f,4072
1294,f,4072
1295,f,4072
1296,f,4072
1297,f,4072
1298,f,4072
1299,f,4072
1300,f,4072
1301,f,4072
1302,f,4072
1303,f,4072
1304,f,4072
1305,f,4072
1306,f,4072
1307,f,4072
1308,f,4072
1309,f,4072
1310,a,4072
1311,a,4072
1312,a,4072
1313,a,4072
1314,a,4072
1315,a,4072
1316,f,4072
1317,f,4072
1318,f,4072
1319,f,4072
1320,f,4072
1321,f,4072
1322,a,4072
1323,a,4072
1324,a,4072
1325,a,72
1326,a,160
1327,f,72
1328,a,72
1329,a,160
1330,f,72
1331,a,4072
1332,a,4072
1333,a,4072
1334,a,4072
1335,a,4072
1336,a,4072
1337,a,4072
1338,a,4072
1339,a,4072
1340,a,4072
1341,a,4072
1342,a,4072
1343,a,4072
1344,f,4072
1345,a,4072
1346,a,4072
1347,a,72
1348,a,160
1349,f,72
1350,a,4072
1351,a,4072
1352,f,4072
1353,a,72
1354,a,160
1355,f,72
1356,a,4072
1357,a,4072
1358,a,4072
1359,f,4072
1360,a,4072
1361,f,4072
1362,a,4072
1363,a,4072
1364,f,4072
1365,a,4072
1366,a,4072
1367,f,4072
1368,a,4072
1369,a,4072
1370,a,4072
1371,a,4072
1372,a,4072
1373,a,4072
1374,f,4072
1375,a,4072
1376,a,4072
1377,f,4072
1378,f,4072
1379,a,4072
1380,a,4072
1381,a,4072
1382,a,4072
1383,a,5476
1384,a,4072
1385,a,4072
1386,a,4072
1387,a,4072
1388,a,4072
1389,a,4072
1390,a,4072
1391,a,4072
1392,f,4072
1393,a,4072
1394,a,4072
1395,f,4072
1396,a,72
1397,a,160
1398,f,72
1399,a,72
1400,a,160
1401,a,4072
1402,f,72
1403,a,4072
1404,a,4072
1405,a,4072
1406,a,4072
1407,a,72
1408,a,4072
1409,a,4072
1410,a,4072
1411,a,4072
1412,a,4072
1413,a,4072
1414,a,4072
1415,f,4072
1416,a,4072
1417,a,4072
1418,a,4072
1419,a,72
1420,a,160
1421,f,72
1422,a,4072
1423,a,4072
1424,a,72
1425,a,160
1426,f,72
1427,a,4072
1428,a,4072
1429,f,4072
1430,a,4072
1431,f,4072
1432,a,4072
1433,a,4072
1434,f,4072
1435,a,4072
1436,f,4072
1437,a,4072
1438,a,4072
1439,a,4072
1440,f,4072
1441,f,4072
1442,f,4072
1443,a,4072
1444,a,4072
1445,a,4072
1446,a,4072
1447,a,4072
1448,a,10852
1449,a,4072
1450,f,4072
1451,a,4072
1452,a,4072
1453,a,4072
1454,a,4072
1455,a,4072
1456,a,4072
1457,a,4072
1458,a,4072
1459,a,4072
1460,a,4072
1461,a,4072
1462,a,4072
1463,a,4072
1464,a,4072
1465,f,4072
1466,f,4072
1467,f,4072
1468,f,4072
1469,f,4072
1470,f,4072
1471,f,4072
1472,f,4072
1473,f,4072
1474,f,4072
1475,f,10852
1476,f,4072
1477,f,4072
1478,f,4072
1479,f,4072
1480,f,5476
1481,f,4072
1482,f,4072
1483,f,4072
1484,f,4072
1485,f,4072
1486,f,4072
1487,f,4072
1488,f,4072
1489,f,4072
1490,f,4072
1491,f,4072
1492,f,4072
1493,f,4072
1494,f,4072
1495,f,4072
1496,f,4072
1497,f,4072
1498,f,4072
1499,f,4072
1500,f,4072
1501,f,4072
1502,f,4072
1503,f,4072
1504,f,4072
1505,f,4072
1506,f,4072
1507,f,4072
1508,f,4072
1509,f,4072
1510,f,4072
1511,f,4072
1512,f,4072
1513,f,4072
1514,f,4072
1515,f,4072
1516,f,4072
1517,f,4072
1518,f,4072
1519,f,4072
1520,f,4072
1521,f,4072
1522,f,4072
1523,f,4072
1524,f,4072
1525,f,4072
1526,f,4072
1527,f,4072
1528,f,4072
1529,f,4072
1530,f,4072
1531,f,4072
1532,f,4072
1533,f,4072
1534,f,4072
1535,f,4072
1536,f,4072
1537,a,4072
1538,a,72
1539,a,160
1540,f,72
1541,a,4072
1542,a,72
1543,a,160
1544,f,72
1545,a,4072
1546,a,72
1547,a,160
1548,f,72
1549,a,72
1550,a,160
1551,f,72
1552,a,4072
1553,a,4072
1554,a,4072
1555,a,4072
1556,a,4072
1557,f,4072
1558,f,4072
1559,f,4072
1560,f,4072
1561,f,4072
1562,f,4072
1563,a,4072
1564,a,72
1565,a,160
1566,f,72
1567,a,4072
1568,f,4072
1569,f,4072
1570,a,4072
1571,a,4072
1572,a,72
1573,a,160
1574,f,72
1575,a,72
1576,a,160
1577,f,72
1578,a,4072
1579,a,4072
1580,a,4072
1581,a,4072
1582,a,4072
1583,f,4072
1584,f,4072
1585,f,4072
1586,f,4072
1587,f,4072
1588,f,4072
1589,a,4072
1590,a,4072
1591,a,4072
1592,a,4072
1593,a,4072
1594,f,4072
1595,f,4072
1596,a,4072
1597,a,72
1598,a,160
1599,f,72
1600,a,72
1601,a,160
1602,f,72
1603,a,4072
1604,a,4072
1605,a,4072
1606,a,4072
1607,a,4072
1608,a,4072
1609,a,4072
1610,a,4072
1611,a,4072
1612,f,4072
1613,a,4072
1614,a,4072
1615,a,4072
1616,a,4072
1617,a,4072
1618,a,4072
1619,f,4072
1620,a,4072
1621,a,4072
1622,a,4072
1623,a,72
1624,a,160
1625,f,72
1626,a,4072
1627,a,4072
1628,a,4072
1629,a,4072
1630,f,4072
1631,a,4072
1632,a,4072
1633,a,72
1634,a,160
1635,f,72
1636,a,4072
1637,a,4072
1638,a,4072
1639,a,4072
1640,a,4072
1641,a,4072
1642,a,4072
1643,a,4072
1644,a,4072
1645,f,4072
1646,f,4072
1647,f,4072
1648,f,4072
1649,f,4072
1650,f,4072
1651,f,4072
1652,f,4072
1653,f,4072
1654,f,4072
1655,f,4072
1656,f,4072
1657,f,4072
1658,f,4072
1659,f,4072
1660,f,4072
1661,f,4072
1662,f,4072
1663,f,4072
1664,f,4072
1665,f,4072
1666,f,4072
1667,f,4072
1668,f,4072
1669,f,4072
1670,f,4072
1671,f,4072
1672,f,4072
1673,f,4072
1674,f,4072
1675,a,4072
1676,a,4072
1677,a,72
1678,a,160
1679,f,72
1680,a,4072
1681,a,4072
1682,a,4072
1683,a,4072
1684,a,4072
1685,a,4072
1686,a,4072
1687,f,4072
1688,f,4072
1689,f,4072
1690,f,4072
1691,f,4072
1692,f,4072
1693,f,4072
1694,a,4072
1695,a,4072
1696,a,4072
1697,a,4072
1698,a,4072
1699,a,4072
1700,a,4072
1701,a,4072
1702,a,4072
1703,f,4072
1704,f,4072
1705,a,4072
1706,a,4072
1707,a,4072
1708,a,4072
1709,a,4072
1710,f,4072
1711,a,4072
1712,a,4072
1713,f,4072
1714,a,4072
1715,f,4072
1716,f,4072
1717,f,4072
1718,f,4072
1719,f,4072
1720,f,4072
1721,f,4072
1722,f,4072
1723,f,4072
1724,f,4072
1725,f,4072
1726,a,4072
1727,a,4072
1728,a,72
1729,a,160
1730,f,72
1731,a,4072
1732,a,4072
1733,a,4072
1734,a,4072
1735,a,4072
1736,a,4072
1737,a,4072
1738,a,4072
1739,a,4072
1740,f,4072
1741,f,4072
1742,f,4072
1743,f,4072
1744,f,4072
1745,f,4072
1746,f,4072
1747,f,4072
1748,f,4072
1749,f,4072
1750,a,4072
1751,a,4072
1752,a,72
1753,a,160
1754,f,72
1755,a,4072
1756,a,4072
1757,a,4072
1758,a,4072
1759,a,4072
1760,f,4072
1761,f,4072
1762,f,4072
1763,f,4072
1764,f,4072
1765,a,4072
1766,a,72
1767,a,160
1768,f,72
1769,a,4072
1770,a,4072
1771,a,4072
1772,a,4072
1773,a,4072
1774,a,4072
1775,a,72
1776,a,160
1777,f,72
1778,a,72
1779,a,160
1780,f,72
1781,a,72
1782,a,160
1783,f,72
1784,a,4072
1785,a,4072
1786,a,4072
1787,a,4072
1788,a,4072
1789,a,4072
1790,a,4072
1791,a,4072
1792,f,4072
1793,a,4072
1794,a,4072
1795,a,4072
1796,f,4072
1797,a,4072
1798,a,4072
1799,a,4072
1800,a,4072
1801,f,4072
1802,f,4072
1803,f,4072
1804,f,4072
1805,f,4072
1806,f,4072
1807,f,4072
1808,f,4072
1809,f,4072
1810,f,4072
1811,f,4072
1812,f,4072
1813,f,4072
1814,f,4072
1815,f,4072
1816,f,4072
1817,f,4072
1818,f,4072
1819,a,4072
1820,a,4072
1821,a,72
1822,a,160
1823,f,72
1824,a,4072
1825,a,72
1826,a,160
1827,f,72
1828,a,4072
1829,a,4072
1830,a,4072
1831,f,4072
1832,f,4072
1833,f,4072
1834,f,4072
1835,a,4072
1836,a,4072
1837,f,4072
1838,f,4072
1839,a,4072
1840,a,4072
1841,a,4072
1842,a,4072
1843,f,4072
1844,f,4072
1845,a,4072
1846,a,4072
1847,a,4072
1848,f,4072
1849,a,4072
1850,a,4072
1851,a,4072
1852,a,4072
1853,a,4072
1854,a,72
1855,a,160
1856,f,72
1857,a,4072
1858,a,4072
1859,a,4072
1860,f,4072
1861,a,4072
1862,a,4072
1863,a,72
1864,a,160
1865,f,72
1866,a,4072
1867,a,72
1868,a,160
1869,f,72
1870,a,4072
1871,a,72
1872,a,4072
1873,a,4072
1874,f,4072
1875,a,4072
1876,a,4072
1877,a,72
1878,a,4072
1879,a,72
1880,a,4072
1881,a,4072
1882,f,4072
1883,a,4072
1884,a,4072
1885,a,258
1886,f,4072
1887,a,4072
1888,a,4072
1889,a,4072
1890,a,4072
1891,f,4072
1892,f,4072
1893,f,4072
1894,f,4072
1895,f,4072
1896,f,4072
1897,f,4072
1898,f,4072
1899,f,4072
1900,f,4072
1901,f,4072
1902,f,4072
1903,f,4072
1904,f,4072
1905,f,4072
1906,f,4072
1907,f,4072
1908,f,4072
1909,a,4072
1910,a,4072
1911,f,4072
1912,a,4072
1913,a,4072
1914,a,4072
1915,a,4072
1916,a,4072
1917,f,4072
1918,f,4072
1919,f,4072
1920,f,4072
1921,a,4072
1922,a,4072
1923,a,72
1924,a,160
1925,f,72
1926,a,4072
1927,a,72
1928,a,160
1929,f,72
