time,op,size
343,a,72
344,a,160
345,f,72
346,a,72
347,a,160
348,f,72
349,a,4072
350,a,72
351,a,160
352,f,72
353,a,72
354,a,160
355,f,72
356,a,4072
357,a,4072
358,a,72
359,a,160
360,f,72
361,a,72
362,a,160
363,f,72
364,a,4072
365,a,72
366,a,160
367,a,120
368,a,120
369,a,24
370,f,120
371,a,120
372,a,24
373,f,120
374,a,120
375,a,24
376,f,120
377,a,120
378,a,24
379,f,120
380,a,120
381,f,120
382,f,120
383,f,24
384,f,24
385,f,24
386,f,24
387,f,72
388,a,4072
389,a,72
390,a,160
391,f,72
392,a,72
393,a,160
394,f,72
395,a,72
396,a,160
397,f,72
398,a,72
399,a,160
400,f,72
401,a,72
402,a,160
403,f,72
404,a,72
405,a,160
406,f,72
407,a,72
408,a,160
409,f,72
410,a,72
411,a,160
412,f,72
413,a,4072
414,a,72
415,a,160
416,f,72
417,a,72
418,a,160
419,f,72
420,a,4072
421,a,4072
422,a,4072
423,a,72
424,a,160
425,f,72
426,a,4072
427,a,4072
428,a,4072
429,a,4072
430,a,4072
431,a,4072
432,a,72
433,a,160
434,f,72
435,a,4072
436,a,4072
437,a,72
438,a,160
439,a,120
440,a,120
441,a,24
442,f,120
443,a,120
444,a,24
445,f,120
446,a,120
447,a,24
448,f,120
449,a,120
450,a,24
451,f,120
452,a,120
453,a,24
454,f,120
455,a,120
456,a,4072
457,a,24
458,f,120
459,a,120
460,a,24
461,f,120
462,a,120
463,a,4072
464,a,24
465,f,120
466,a,120
467,a,24
468,f,120
469,a,120
470,a,24
471,f,120
472,a,120
473,a,24
474,a,4072
475,f,120
476,a,120
477,a,24
478,f,120
479,a,120
480,a,24
481,f,120
482,a,120
483,a,24
484,f,120
485,a,120
486,a,4072
487,a,4072
488,a,24
489,f,120
490,a,120
491,a,24
492,a,4072
493,f,120
494,a,120
495,a,24
496,f,120
497,a,120
498,a,24
499,f,120
500,a,120
501,a,24
502,f,120
503,f,120
504,f,4072
505,f,4072
506,f,4072
507,f,24
508,f,24
509,f,24
510,f,24
511,f,24
512,f,24
513,f,24
514,f,24
515,f,24
516,f,24
517,f,24
518,f,24
519,f,24
520,f,24
521,f,24
522,f,24
523,f,24
524,f,24
525,f,24
526,f,72
527,f,4072
528,f,4072
529,a,4072
530,a,72
531,a,160
532,f,72
533,a,4072
534,a,72
535,a,160
536,f,72
537,a,4072
538,a,72
539,a,4072
540,a,4072
541,a,72
542,a,160
543,f,72
544,a,72
545,a,160
546,f,72
547,a,4072
548,a,72
549,a,160
550,f,72
551,a,72
552,a,160
553,f,72
554,a,4072
555,a,72
556,a,160
557,f,72
558,a,72
559,a,160
560,f,72
561,a,4072
562,a,72
563,a,160
564,f,72
565,a,72
566,a,160
567,f,72
568,a,72
569,a,160
570,f,72
571,a,72
572,a,160
573,f,72
574,a,72
575,a,160
576,f,72
577,a,72
578,a,160
579,f,72
580,a,4072
581,a,72
582,a,160
583,f,72
584,a,72
585,a,160
586,f,72
587,a,72
588,a,4072
589,a,4072
590,a,4072
591,a,4072
592,a,4072
593,a,4072
594,a,72
595,a,4072
596,a,72
597,a,4072
598,a,72
599,a,4072
600,a,4072
601,a,4072
602,f,4072
603,a,4072
604,a,4072
605,a,4072
606,a,4072
607,a,4072
608,a,4072
609,a,4072
610,a,4072
611,a,4072
612,a,4072
613,f,4072
614,a,4072
615,a,4072
616,a,4072
617,a,4072
618,a,4072
619,a,72
620,a,160
621,f,72
622,a,4072
623,a,4072
624,a,4072
625,a,5476
626,a,4072
627,a,4072
628,a,4072
629,a,4072
630,a,4072
631,a,4072
632,f,4072
633,a,4072
634,a,4072
635,a,4072
636,a,4072
637,a,4072
638,a,4072
639,a,4072
640,a,4072
641,a,4072
642,a,4072
643,a,4072
644,a,4072
645,a,4072
646,a,4072
647,a,4072
648,a,4072
649,a,4072
650,a,4072
651,a,4072
652,a,4072
653,f,4072
654,a,4072
655,a,4072
656,a,4072
657,a,4072
658,a,4072
659,a,4072
660,a,72
661,a,160
662,a,4072
663,f,72
664,a,4072
665,a,72
666,a,72
667,a,4072
668,a,258
669,a,4072
670,f,4072
671,a,4072
672,a,4072
673,a,10852
674,a,4072
675,a,4072
676,a,4072
677,a,4072
678,f,4072
679,a,4072
680,a,4072
681,a,4072
682,f,4072
683,a,4072
684,a,4072
685,a,4072
686,a,4072
687,a,4072
688,a,4072
689,f,4072
690,a,4072
691,a,4072
692,a,4072
693,a,4072
694,a,4072
695,a,4072
696,a,4072
697,f,4072
698,a,4072
699,f,4072
700,a,4072
701,f,4072
702,a,4072
703,a,4072
704,f,4072
705,a,4072
706,f,4072
707,a,4072
708,a,4072
709,f,4072
710,a,4072
711,a,4072
712,a,4072
713,a,4072
714,a,4072
715,a,4072
716,a,4072
717,a,4072
718,f,4072
719,a,4072
720,a,4072
721,a,4072
722,a,72
723,a,160
724,f,72
725,a,4072
726,a,4072
727,a,4072
728,a,4072
729,a,4072
730,a,4072
731,a,4072
732,a,4072
733,a,4072
734,a,4072
735,a,4072
736,a,4072
737,a,4072
738,a,4072
739,a,4072
740,a,4072
741,a,4072
742,a,4072
743,a,4072
744,a,4072
745,a,4072
746,a,4072
747,a,4072
748,f,4072
749,a,4072
750,a,4072
751,a,4072
752,a,21604
753,a,4072
754,a,4072
755,a,4072
756,a,72
757,a,160
758,f,72
759,a,4072
760,a,4072
761,a,4072
762,a,72
763,a,160
764,f,72
765,a,4072
766,a,4072
767,a,4072
768,a,4072
769,a,4072
770,a,4072
771,a,4072
772,a,4072
773,a,4072
774,a,72
775,a,160
776,f,72
777,a,4072
778,a,72
779,a,160
780,f,72
781,a,72
782,a,160
783,f,72
784,a,72
785,a,160
786,f,72
787,a,4072
788,a,4072
789,a,4072
790,a,4072
791,a,72
792,a,160
793,f,72
794,a,72
795,a,160
796,f,72
797,a,4072
798,a,72
799,a,160
800,f,72
801,a,4072
802,a,4072
803,a,4072
804,a,4072
805,a,72
806,a,160
807,f,72
808,a,4072
809,a,4072
810,a,4072
811,a,4072
812,a,72
813,a,160
814,f,72
815,a,4072
816,a,4072
817,a,4072
818,a,4072
819,a,4072
820,a,72
821,a,160
822,f,72
823,a,4072
824,a,4072
825,a,4072
826,a,4072
827,a,4072
828,a,4072
829,a,4072
830,a,4072
831,a,72
832,a,160
833,f,72
834,a,4072
835,a,72
836,a,160
837,f,72
838,a,4072
839,a,4072
840,a,4072
841,f,4072
842,a,4072
843,a,4072
844,a,4072
845,f,4072
846,a,4072
847,a,4072
848,f,4072
849,a,4072
850,a,4072
851,a,4072
852,f,4072
853,a,4072
854,a,4072
855,f,4072
856,a,4072
857,a,4072
858,f,4072
859,a,4072
860,a,4072
861,a,4072
862,a,4072
863,a,4072
864,a,4072
865,a,4072
866,a,4072
867,a,4072
868,a,4072
869,a,4072
870,a,4072
871,a,4072
872,f,4072
873,a,4072
874,a,4072
875,a,4072
876,f,4072
877,a,4072
878,a,4072
879,a,4072
880,a,72
881,a,160
882,f,72
883,a,4072
884,a,4072
885,a,4072
886,a,4072
887,a,4072
888,a,4072
889,a,4072
890,a,4072
891,a,4072
892,a,4072
893,a,4072
894,a,4072
895,a,4430
896,a,8760
897,a,4430
898,a,4430
899,a,4072
900,a,8760
901,a,8760
902,a,8760
903,a,4072
904,a,4072
905,a,4072
906,a,4072
907,a,4072
908,a,4072
909,a,4072
910,a,4072
911,a,4072
912,a,4072
913,a,4072
914,a,4072
915,a,4072
916,a,4072
917,a,4072
918,a,4072
919,a,4072
920,a,4072
921,a,4072
922,a,4072
923,a,4072
924,a,4072
925,a,4072
926,a,4072
927,a,4072
928,a,4072
929,a,4072
930,a,4072
931,f,4072
932,f,4072
933,f,4072
934,f,4072
935,f,4072
936,f,4072
937,f,4072
938,f,4072
939,f,4072
940,f,4072
941,f,4072
942,f,4072
943,f,4072
944,f,4072
945,f,4072
946,f,4072
947,f,4072
948,f,4072
949,f,4072
950,f,8760
951,f,8760
952,f,8760
953,f,4072
954,f,4430
955,f,4430
956,f,8760
957,f,4430
958,f,4072
959,f,4072
960,f,4072
961,f,4072
962,f,4072
963,f,4072
964,f,4072
965,f,4072
966,f,4072
967,f,21604
968,f,4072
969,f,4072
970,f,4072
971,f,4072
972,f,10852
973,f,4072
974,f,4072
975,f,4072
976,f,4072
977,f,5476
978,f,4072
979,f,4072
980,f,4072
981,f,4072
982,f,4072
983,f,4072
984,f,4072
985,f,4072
986,f,4072
987,f,4072
988,f,4072
989,f,4072
990,f,4072
991,f,4072
992,f,4072
993,f,4072
994,f,4072
995,f,4072
996,f,4072
997,f,4072
998,f,4072
999,f,4072
1000,f,4072
1001,f,4072
1002,f,4072
1003,f,4072
1004,f,4072
1005,f,4072
1006,f,4072
1007,f,4072
1008,f,4072
1009,f,4072
1010,f,4072
1011,f,4072
1012,f,4072
1013,f,4072
1014,f,4072
1015,f,4072
1016,f,4072
1017,f,4072
1018,f,4072
1019,f,4072
1020,f,4072
1021,f,4072
1022,f,4072
1023,f,4072
1024,f,4072
1025,f,4072
1026,f,4072
1027,f,4072
1028,f,4072
1029,f,4072
1030,f,4072
1031,f,4072
1032,f,4072
1033,f,4072
1034,f,4072
1035,f,4072
1036,f,4072
1037,f,4072
1038,f,4072
1039,f,4072
1040,f,4072
1041,f,4072
1042,f,4072
1043,f,4072
1044,f,4072
1045,f,4072
1046,f,4072
1047,f,4072
1048,f,4072
1049,f,4072
1050,f,4072
1051,f,4072
1052,f,4072
1053,f,4072
1054,f,4072
1055,f,4072
1056,f,4072
1057,f,4072
1058,f,4072
1059,f,4072
1060,f,4072
1061,f,4072
1062,f,4072
1063,f,4072
1064,f,4072
1065,f,4072
1066,f,4072
1067,f,4072
1068,f,4072
1069,f,4072
1070,f,4072
1071,f,4072
1072,f,4072
1073,f,4072
1074,f,4072
1075,f,4072
1076,f,4072
1077,f,4072
1078,f,4072
1079,f,4072
1080,f,4072
1081,f,4072
1082,f,4072
1083,f,4072
1084,f,4072
1085,f,4072
1086,f,4072
1087,f,4072
1088,f,4072
1089,f,4072
1090,f,4072
1091,f,4072
1092,f,4072
1093,f,4072
1094,f,4072
1095,f,4072
1096,f,4072
1097,f,4072
1098,f,4072
1099,f,4072
1100,f,4072
1101,f,4072
1102,f,4072
1103,f,4072
1104,f,4072
1105,f,4072
1106,f,4072
1107,f,4072
1108,f,4072
1109,f,4072
1110,f,4072
1111,f,4072
1112,f,4072
1113,f,4072
1114,f,4072
1115,f,4072
1116,f,4072
1117,f,4072
1118,f,4072
1119,f,4072
1120,f,4072
1121,f,4072
1122,f,4072
1123,f,4072
1124,f,4072
1125,f,4072
1126,f,4072
1127,f,4072
1128,f,4072
1129,f,4072
1130,f,4072
1131,f,4072
1132,f,4072
1133,f,4072
1134,f,4072
1135,f,4072
1136,f,4072
1137,f,4072
1138,f,4072
1139,f,4072
1140,f,4072
1141,f,4072
1142,f,4072
1143,f,4072
1144,f,4072
1145,f,4072
1146,f,4072
1147,f,4072
1148,f,4072
1149,f,4072
1150,f,4072
1151,f,4072
1152,f,4072
1153,f,4072
1154,f,4072
1155,f,4072
1156,f,4072
1157,f,4072
1158,f,4072
1159,f,4072
1160,a,4072
1161,a,4072
1162,a,72
1163,a,160
1164,f,72
1165,a,4072
1166,a,4072
1167,a,4072
1168,a,4072
1169,a,4072
1170,a,4072
1171,a,4072
1172,a,4072
1173,a,4072
1174,f,4072
1175,f,4072
1176,f,4072
1177,f,4072
1178,f,4072
1179,f,4072
1180,f,4072
1181,f,4072
1182,f,4072
1183,a,4072
1184,a,4072
1185,a,4072
1186,a,4072
1187,a,4072
1188,a,4072
1189,a,4072
1190,a,4072
1191,a,4072
1192,a,4072
1193,a,4072
1194,f,4072
1195,f,4072
1196,f,4072
1197,f,4072
1198,f,4072
1199,f,4072
1200,f,4072
1201,f,4072
1202,f,4072
1203,f,4072
1204,a,4072
1205,a,4072
1206,a,4072
1207,a,72
1208,a,160
1209,f,72
1210,a,72
1211,a,160
1212,f,72
1213,a,4072
1214,a,4072
1215,a,4072
1216,a,4072
1217,a,4072
1218,a,4072
1219,f,4072
1220,f,4072
1221,f,4072
1222,f,4072
1223,f,4072
1224,f,4072
1225,f,4072
1226,f,4072
1227,a,4072
1228,a,4072
1229,a,72
1230,a,160
1231,f,72
1232,a,72
1233,a,160
1234,f,72
1235,a,4072
1236,a,4072
1237,a,4072
1238,a,4072
1239,a,4072
1240,a,4072
1241,a,4072
1242,a,4072
1243,f,4072
1244,f,4072
1245,f,4072
1246,f,4072
1247,f,4072
1248,f,4072
1249,f,4072
1250,a,4072
1251,a,4072
1252,a,4072
1253,a,4072
1254,a,4072
1255,a,4072
1256,a,4072
1257,a,4072
1258,a,4072
1259,a,4072
1260,a,4072
1261,a,4072
1262,a,4072
1263,a,4072
1264,a,4072
1265,f,4072
1266,f,4072
1267,a,4072
1268,a,4072
1269,a,4072
1270,a,4072
1271,f,4072
1272,f,4072
1273,f,4072
1274,f,4072
1275,f,4072
1276,f,4072
1277,f,4072
1278,f,4072
1279,f,4072
1280,f,4072
1281,f,4072
1282,f,4072
1283,f,4072
1284,f,4072
1285,f,4072
1286,a,4072
1287,a,4072
1288,a,72
1289,a,160
1290,f,72
1291,a,72
1292,a,160
1293,f,72
1294,a,72
1295,a,160
1296,f,72
1297,a,72
1298,a,160
1299,f,72
1300,a,72
1301,a,160
1302,f,72
1303,a,4072
1304,a,4072
1305,a,4072
1306,a,4072
1307,a,4072
1308,a,4072
1309,a,4072
1310,a,4072
1311,a,4072
1312,a,4072
1313,a,4072
1314,a,4072
1315,a,4072
1316,a,4072
1317,a,4072
1318,a,4072
1319,a,4072
1320,a,4072
1321,a,4072
1322,a,4072
1323,f,4072
1324,a,4072
1325,a,4072
1326,a,4072
1327,f,4072
1328,a,4072
1329,a,4072
1330,a,5476
1331,a,4072
1332,a,4072
1333,a,4072
1334,a,4072
1335,a,4072
1336,a,4072
1337,a,4072
1338,a,4072
1339,a,4072
1340,a,4072
1341,a,4072
1342,a,4072
1343,a,4072
1344,a,4072
1345,a,4072
1346,a,4072
1347,a,4072
1348,a,4072
1349,a,4072
1350,a,4072
1351,a,4072
1352,a,4072
1353,a,4072
1354,a,72
1355,a,160
1356,f,72
1357,a,4072
1358,a,72
1359,a,4072
1360,a,72
1361,a,160
1362,a,4072
1363,f,72
1364,a,4072
1365,a,4072
1366,a,4072
1367,a,4072
1368,a,4072
1369,a,72
1370,a,160
1371,f,72
1372,a,4072
1373,a,10852
1374,a,4072
1375,a,4072
1376,a,4072
1377,a,4072
1378,a,4072
1379,a,4072
1380,a,4072
1381,a,4072
1382,a,4072
1383,a,4072
1384,a,4072
1385,a,4072
1386,f,4072
1387,a,4072
1388,a,4072
1389,a,4072
1390,a,4072
1391,f,4072
1392,a,4072
1393,a,4072
1394,a,4072
1395,a,4072
1396,a,4072
1397,a,4072
1398,a,4072
1399,a,4072
1400,a,4072
1401,a,4072
1402,a,4072
1403,a,4072
1404,a,4072
1405,a,4072
1406,a,4072
1407,a,4072
1408,a,4072
1409,a,4072
1410,a,4072
1411,a,4072
1412,a,4072
1413,a,4072
1414,a,72
1415,a,160
1416,f,72
1417,a,72
1418,a,160
1419,f,72
1420,a,72
1421,a,160
1422,f,72
1423,a,4072
1424,a,4072
1425,a,4072
1426,a,72
1427,a,4072
1428,a,4072
1429,f,4072
1430,a,4072
1431,a,72
1432,a,160
1433,f,72
1434,a,72
1435,a,160
1436,f,72
1437,a,72
1438,a,160
1439,f,72
1440,a,4072
1441,a,72
1442,a,160
1443,f,72
1444,a,72
1445,a,72
1446,a,4072
1447,f,4072
1448,a,4072
1449,a,4072
1450,a,4072
1451,f,4072
1452,a,4072
1453,f,4072
1454,a,4072
1455,a,4072
1456,f,4072
1457,a,4072
1458,f,4072
1459,a,4072
1460,a,4072
1461,f,4072
1462,a,4072
1463,a,4072
1464,a,4072
1465,a,4072
1466,a,4072
1467,a,4072
1468,a,72
1469,a,4072
1470,f,4072
1471,a,4072
1472,f,4072
1473,a,4072
1474,a,4072
1475,a,4072
1476,a,4072
1477,a,4072
1478,a,72
1479,a,4072
1480,f,4072
1481,a,4072
1482,f,4072
1483,a,4072
1484,a,4072
1485,a,4072
1486,a,21604
1487,a,4072
1488,a,4072
1489,a,4072
1490,a,4072
1491,a,4072
1492,a,4072
1493,f,4072
1494,f,4072
1495,a,4072
1496,a,4072
1497,a,4072
1498,a,4072
1499,a,4072
1500,a,4072
1501,a,5672
1502,a,4072
1503,a,4072
1504,a,4072
1505,a,5672
1506,a,5672
1507,a,5672
1508,a,4072
1509,a,4072
1510,a,4072
1511,a,4072
1512,a,4072
1513,a,4072
1514,a,4072
1515,a,4072
1516,a,4072
1517,a,4072
1518,a,4072
1519,a,4072
1520,a,4072
1521,a,4072
1522,a,4072
1523,a,4072
1524,a,4072
1525,a,4072
1526,a,4072
1527,a,4072
1528,a,4072
1529,a,4072
1530,a,4072
1531,a,4072
1532,a,4072
1533,a,4072
1534,a,4072
1535,a,4072
1536,f,4072
1537,f,4072
1538,f,4072
1539,f,4072
1540,f,4072
1541,f,4072
1542,f,4072
1543,f,4072
1544,f,4072
1545,f,4072
1546,f,4072
1547,f,4072
1548,f,4072
1549,f,4072
1550,f,4072
1551,f,4072
1552,f,4072
1553,f,4072
1554,f,4072
1555,f,4072
1556,f,4072
1557,f,5672
1558,f,5672
1559,f,5672
1560,f,4072
1561,f,4072
1562,f,4072
1563,f,5672
1564,f,4072
1565,f,4072
1566,f,4072
1567,f,21604
1568,f,4072
1569,f,4072
1570,f,4072
1571,f,4072
1572,f,4072
1573,f,4072
1574,f,10852
1575,f,4072
1576,f,4072
1577,f,4072
1578,f,5476
1579,f,4072
1580,f,4072
1581,f,4072
1582,f,4072
1583,f,4072
1584,f,4072
1585,f,4072
1586,f,4072
1587,f,4072
1588,f,4072
1589,f,4072
1590,f,4072
1591,f,4072
1592,f,4072
1593,f,4072
1594,f,4072
1595,f,4072
1596,f,4072
1597,f,4072
1598,f,4072
1599,f,4072
1600,f,4072
1601,f,4072
1602,f,4072
1603,f,4072
1604,f,4072
1605,f,4072
1606,f,4072
1607,f,4072
1608,f,4072
1609,f,4072
1610,f,4072
1611,f,4072
1612,f,4072
1613,f,4072
1614,f,4072
1615,f,4072
1616,f,4072
1617,f,4072
1618,f,4072
1619,f,4072
1620,f,4072
1621,f,4072
1622,f,4072
1623,f,4072
1624,f,4072
1625,f,4072
1626,f,4072
1627,f,4072
1628,f,4072
1629,f,4072
1630,f,4072
1631,f,4072
1632,f,4072
1633,f,4072
1634,f,4072
1635,f,4072
1636,f,4072
1637,f,4072
1638,f,4072
1639,f,4072
1640,f,4072
1641,f,4072
1642,f,4072
1643,f,4072
1644,f,4072
1645,f,4072
1646,f,4072
1647,f,4072
1648,f,4072
1649,f,4072
1650,f,4072
1651,f,4072
1652,f,4072
1653,f,4072
1654,f,4072
1655,f,4072
1656,f,4072
1657,f,4072
1658,f,4072
1659,f,4072
1660,f,4072
1661,f,4072
1662,f,4072
1663,f,4072
1664,f,4072
1665,f,4072
1666,f,4072
1667,f,4072
1668,f,4072
1669,f,4072
1670,f,4072
1671,f,4072
1672,f,4072
1673,f,4072
1674,f,4072
1675,f,4072
1676,f,4072
1677,f,4072
1678,f,4072
1679,f,4072
1680,f,4072
1681,f,4072
1682,f,4072
1683,f,4072
1684,f,4072
1685,f,4072
1686,f,4072
1687,f,4072
1688,f,4072
1689,f,4072
1690,f,4072
1691,f,4072
1692,a,4072
1693,a,4072
1694,a,72
1695,a,160
1696,f,72
1697,a,4072
1698,a,72
1699,a,160
1700,f,72
1701,a,72
1702,a,160
1703,f,72
1704,a,4072
1705,a,72
1706,a,160
1707,f,72
1708,a,72
1709,a,160
1710,f,72
1711,a,4072
1712,a,4072
1713,a,4072
1714,a,4072
1715,a,4072
1716,a,4072
1717,a,4072
1718,a,4072
1719,a,4072
1720,a,4072
1721,a,4072
1722,a,4072
1723,a,4072
1724,f,4072
1725,f,4072
1726,f,4072
1727,f,4072
1728,f,4072
1729,f,4072
1730,f,4072
1731,f,4072
1732,f,4072
1733,f,4072
1734,f,4072
1735,f,4072
1736,f,4072
1737,f,4072
1738,f,4072
1739,f,4072
1740,a,4072
1741,a,4072
1742,a,72
1743,a,160
1744,f,72
1745,a,4072
1746,a,4072
1747,a,4072
1748,a,4072
1749,a,4072
1750,a,4072
1751,a,4072
1752,f,4072
1753,a,4072
1754,f,4072
1755,a,4072
1756,a,4072
1757,a,4072
1758,a,4072
1759,a,4072
1760,a,72
1761,a,160
1762,f,72
1763,a,4072
1764,a,4072
1765,a,4072
1766,f,4072
1767,a,4072
1768,a,4072
1769,a,72
1770,a,160
1771,a,120
1772,a,120
1773,f,120
1774,f,120
1775,f,72
1776,a,4072
1777,a,4072
1778,a,4072
1779,a,4072
1780,f,4072
1781,a,4072
1782,a,4072
1783,a,72
1784,a,160
1785,f,72
1786,a,4072
1787,a,4072
1788,a,4072
1789,f,4072
1790,a,72
1791,a,160
1792,f,72
1793,a,4072
1794,a,4072
1795,f,4072
1796,a,4072
1797,f,4072
1798,a,4072
1799,a,5476
1800,a,4072
1801,f,4072
1802,a,4072
1803,a,4072
1804,a,4072
1805,a,4072
1806,f,4072
1807,a,4072
1808,a,4072
1809,f,4072
1810,a,4072
1811,a,72
1812,a,160
1813,f,72
1814,a,4072
1815,a,4072
1816,a,4072
1817,f,4072
1818,a,4072
1819,a,4072
1820,a,4072
1821,f,4072
1822,a,4072
1823,a,4072
1824,a,4072
1825,f,4072
1826,a,4072
1827,a,4072
1828,a,4072
1829,f,4072
1830,a,4072
1831,f,4072
1832,a,4072
1833,f,4072
1834,a,4072
1835,f,4072
1836,a,4072
1837,a,4072
1838,a,4072
1839,f,4072
1840,a,4072
1841,a,4072
1842,f,4072
1843,a,4072
1844,f,4072
1845,a,4072
1846,a,4072
1847,f,4072
1848,a,4072
1849,f,4072
1850,a,4072
1851,a,72
1852,a,160
1853,f,72
1854,a,4072
1855,a,72
1856,a,160
1857,f,72
1858,a,4072
1859,a,4072
1860,a,4072
1861,a,4072
1862,a,4072
1863,a,4072
1864,f,4072
1865,a,4072
1866,a,4072
1867,f,4072
1868,a,4072
1869,a,4072
1870,a,4072
1871,f,4072
1872,a,72
1873,a,160
1874,a,4072
1875,f,72
1876,a,4072
1877,a,4072
1878,a,10852
1879,a,4072
1880,a,4072
1881,a,4072
1882,a,4072
1883,a,4072
1884,a,4072
1885,f,4072
1886,a,4072
1887,a,4072
1888,a,4072
1889,a,4072
1890,a,4072
1891,a,4072
1892,a,4072
1893,a,72
1894,a,160
1895,f,72
1896,a,4072
1897,a,4072
1898,a,4072
1899,a,4072
1900,a,4072
1901,a,4072
1902,f,4072
1903,a,4072
1904,a,4072
1905,a,4072
1906,f,4072
1907,a,4072
1908,a,4072
1909,a,4072
1910,a,4072
1911,a,4072
1912,a,4072
1913,a,4072
1914,a,4072
1915,a,4072
1916,a,4072
1917,a,4072
1918,a,4072
1919,a,4072
1920,a,4072
1921,a,4072
1922,a,4072
1923,a,4072
1924,a,4072
1925,a,4072
1926,a,4072
1927,a,4072
1928,f,4072
1929,f,4072
1930,f,4072
1931,f,4072
1932,f,4072
1933,f,4072
1934,f,4072
1935,f,4072
1936,f,4072
1937,f,4072
1938,f,4072
1939,f,4072
1940,f,4072
1941,f,4072
1942,f,4072
1943,f,4072
1944,f,4072
1945,f,4072
1946,f,10852
