time,op,size
280,f,128
281,r,12544
282,a,128
283,f,128
284,r,12672
285,a,128
286,f,128
287,r,12800
288,a,128
289,f,128
290,r,12928
291,a,128
292,f,128
293,r,13056
294,a,128
295,f,128
296,r,13184
297,a,128
298,f,128
299,r,13312
300,a,128
301,f,128
302,r,13440
303,a,128
304,f,128
305,r,13568
306,a,128
307,f,128
308,r,13696
309,a,128
310,f,128
311,r,13824
312,a,128
313,f,128
314,r,13952
315,a,128
316,f,128
317,r,14080
318,a,128
319,f,128
320,r,14208
321,a,128
322,f,128
323,r,14336
324,a,128
325,f,128
326,r,14464
327,a,128
328,f,128
329,r,14592
330,a,128
331,f,128
332,r,14720
333,a,128
334,f,128
335,r,14848
336,a,128
337,f,128
338,r,14976
339,a,128
340,f,128
341,r,15104
342,a,128
343,f,128
344,r,15232
345,a,128
346,f,128
347,r,15360
348,a,128
349,f,128
350,r,15488
351,a,128
352,f,128
353,r,15616
354,a,128
355,f,128
356,r,15744
357,a,128
358,f,128
359,r,15872
360,a,128
361,f,128
362,r,16000
363,a,128
364,f,128
365,r,16128
366,a,128
367,f,128
368,r,16256
369,a,128
370,f,128
371,r,16384
372,a,128
373,f,128
374,r,16512
375,a,128
376,f,128
377,r,16640
378,a,128
379,f,128
380,r,16768
381,a,128
382,f,128
383,r,16896
384,a,128
385,f,128
386,r,17024
387,a,128
388,f,128
389,r,17152
390,a,128
391,f,128
392,r,17280
393,a,128
394,f,128
395,r,17408
396,a,128
397,f,128
398,r,17536
399,a,128
400,f,128
401,r,17664
402,a,128
403,f,128
404,r,17792
405,a,128
406,f,128
407,r,17920
408,a,128
409,f,128
410,r,18048
411,a,128
412,f,128
413,r,18176
414,a,128
415,f,128
416,r,18304
417,a,128
418,f,128
419,r,18432
420,a,128
421,f,128
422,r,18560
423,a,128
424,f,128
425,r,18688
426,a,128
427,f,128
428,r,18816
429,a,128
430,f,128
431,r,18944
432,a,128
433,f,128
434,r,19072
435,a,128
436,f,128
437,r,19200
438,a,128
439,f,128
440,r,19328
441,a,128
442,f,128
443,r,19456
444,a,128
445,f,128
446,r,19584
447,a,128
448,f,128
449,r,19712
450,a,128
451,f,128
452,r,19840
453,a,128
454,f,128
455,r,19968
456,a,128
457,f,128
458,r,20096
459,a,128
460,f,128
461,r,20224
462,a,128
463,f,128
464,r,20352
465,a,128
466,f,128
467,r,20480
468,a,128
469,f,128
470,r,20608
471,a,128
472,f,128
473,r,20736
474,a,128
475,f,128
476,r,20864
477,a,128
478,f,128
479,r,20992
480,a,128
481,f,128
482,r,21120
483,a,128
484,f,128
485,r,21248
486,a,128
487,f,128
488,r,21376
489,a,128
490,f,128
491,r,21504
492,a,128
493,f,128
494,r,21632
495,a,128
496,f,128
497,r,21760
498,a,128
499,f,128
500,r,21888
501,a,128
502,f,128
503,r,22016
504,a,128
505,f,128
506,r,22144
507,a,128
508,f,128
509,r,22272
510,a,128
511,f,128
512,r,22400
513,a,128
514,f,128
515,r,22528
516,a,128
517,f,128
518,r,22656
519,a,128
520,f,128
521,r,22784
522,a,128
523,f,128
524,r,22912
525,a,128
526,f,128
527,r,23040
528,a,128
529,f,128
530,r,23168
531,a,128
532,f,128
533,r,23296
534,a,128
535,f,128
536,r,23424
537,a,128
538,f,128
539,r,23552
540,a,128
541,f,128
542,r,23680
543,a,128
544,f,128
545,r,23808
546,a,128
547,f,128
548,r,23936
549,a,128
550,f,128
551,r,24064
552,a,128
553,f,128
554,r,24192
555,a,128
556,f,128
557,r,24320
558,a,128
559,f,128
560,r,24448
561,a,128
562,f,128
563,r,24576
564,a,128
565,f,128
566,r,24704
567,a,128
568,f,128
569,r,24832
570,a,128
571,f,128
572,r,24960
573,a,128
574,f,128
575,r,25088
576,a,128
577,f,128
578,r,25216
579,a,128
580,f,128
581,r,25344
582,a,128
583,f,128
584,r,25472
585,a,128
586,f,128
587,r,25600
588,a,128
589,f,128
590,r,25728
591,a,128
592,f,128
593,r,25856
594,a,128
595,f,128
596,r,25984
597,a,128
598,f,128
599,r,26112
600,a,128
601,f,128
602,r,26240
603,a,128
604,f,128
605,r,26368
606,a,128
607,f,128
608,r,26496
609,a,128
610,f,128
611,r,26624
612,a,128
613,f,128
614,r,26752
615,a,128
616,f,128
617,r,26880
618,a,128
619,f,128
620,r,27008
621,a,128
622,f,128
623,r,27136
624,a,128
625,f,128
626,r,27264
627,a,128
628,f,128
629,r,27392
630,a,128
631,f,128
632,r,27520
633,a,128
634,f,128
635,r,27648
636,a,128
637,f,128
638,r,27776
639,a,128
640,f,128
641,r,27904
642,a,128
643,f,128
644,r,28032
645,a,128
646,f,128
647,r,28160
648,a,128
649,f,128
650,r,28288
651,a,128
652,f,128
653,r,28416
654,a,128
655,f,128
656,r,28544
657,a,128
658,f,128
659,r,28672
660,a,128
661,f,128
662,r,28800
663,a,128
664,f,128
665,r,28928
666,a,128
667,f,128
668,r,29056
669,a,128
670,f,128
671,r,29184
672,a,128
673,f,128
674,r,29312
675,a,128
676,f,128
677,r,29440
678,a,128
679,f,128
680,r,29568
681,a,128
682,f,128
683,r,29696
684,a,128
685,f,128
686,r,29824
687,a,128
688,f,128
689,r,29952
690,a,128
691,f,128
692,r,30080
693,a,128
694,f,128
695,r,30208
696,a,128
697,f,128
698,r,30336
699,a,128
700,f,128
701,r,30464
702,a,128
703,f,128
704,r,30592
705,a,128
706,f,128
707,r,30720
708,a,128
709,f,128
710,r,30848
711,a,128
712,f,128
713,r,30976
714,a,128
715,f,128
716,r,31104
717,a,128
718,f,128
719,r,31232
720,a,128
721,f,128
722,r,31360
723,a,128
724,f,128
725,r,31488
726,a,128
727,f,128
728,r,31616
729,a,128
730,f,128
731,r,31744
732,a,128
733,f,128
734,r,31872
735,a,128
736,f,128
737,r,32000
738,a,128
739,f,128
740,r,32128
741,a,128
742,f,128
743,r,32256
744,a,128
745,f,128
746,r,32384
747,a,128
748,f,128
749,r,32512
750,a,128
751,f,128
752,r,32640
753,a,128
754,f,128
755,r,32768
756,a,128
757,f,128
758,r,32896
759,a,128
760,f,128
761,r,33024
762,a,128
763,f,128
764,r,33152
765,a,128
766,f,128
767,r,33280
768,a,128
769,f,128
770,r,33408
771,a,128
772,f,128
773,r,33536
774,a,128
775,f,128
776,r,33664
777,a,128
778,f,128
779,r,33792
780,a,128
781,f,128
782,r,33920
783,a,128
784,f,128
785,r,34048
786,a,128
787,f,128
788,r,34176
789,a,128
790,f,128
791,r,34304
792,a,128
793,f,128
794,r,34432
795,a,128
796,f,128
797,r,34560
798,a,128
799,f,128
800,r,34688
801,a,128
802,f,128
803,r,34816
804,a,128
805,f,128
806,r,34944
807,a,128
808,f,128
809,r,35072
810,a,128
811,f,128
812,r,35200
813,a,128
814,f,128
815,r,35328
816,a,128
817,f,128
818,r,35456
819,a,128
820,f,128
821,r,35584
822,a,128
823,f,128
824,r,35712
825,a,128
826,f,128
827,r,35840
828,a,128
829,f,128
830,r,35968
831,a,128
832,f,128
833,r,36096
834,a,128
835,f,128
836,r,36224
837,a,128
838,f,128
839,r,36352
840,a,128
841,f,128
842,r,36480
843,a,128
844,f,128
845,r,36608
846,a,128
847,f,128
848,r,36736
849,a,128
850,f,128
851,r,36864
852,a,128
853,f,128
854,r,36992
855,a,128
856,f,128
857,r,37120
858,a,128
859,f,128
860,r,37248
861,a,128
862,f,128
863,r,37376
864,a,128
865,f,128
866,r,37504
867,a,128
868,f,128
869,r,37632
870,a,128
871,f,128
872,r,37760
873,a,128
874,f,128
875,r,37888
876,a,128
877,f,128
878,r,38016
879,a,128
880,f,128
881,r,38144
882,a,128
883,f,128
884,r,38272
885,a,128
886,f,128
887,r,38400
888,a,128
889,f,128
890,r,38528
891,a,128
892,f,128
893,r,38656
894,a,128
895,f,128
896,r,38784
897,a,128
898,f,128
899,r,38912
900,a,128
901,f,128
902,r,39040
903,a,128
904,f,128
905,r,39168
906,a,128
907,f,128
908,r,39296
909,a,128
910,f,128
911,r,39424
912,a,128
913,f,128
914,r,39552
915,a,128
916,f,128
917,r,39680
918,a,128
919,f,128
920,r,39808
921,a,128
922,f,128
923,r,39936
924,a,128
925,f,128
926,r,40064
927,a,128
928,f,128
929,r,40192
930,a,128
931,f,128
932,r,40320
933,a,128
934,f,128
935,r,40448
936,a,128
937,f,128
938,r,40576
939,a,128
940,f,128
941,r,40704
942,a,128
943,f,128
944,r,40832
945,a,128
946,f,128
947,r,40960
948,a,128
949,f,128
950,r,41088
951,a,128
952,f,128
953,r,41216
954,a,128
955,f,128
956,r,41344
957,a,128
958,f,128
959,r,41472
960,a,128
961,f,128
962,r,41600
963,a,128
964,f,128
965,r,41728
966,a,128
967,f,128
968,r,41856
969,a,128
970,f,128
971,r,41984
972,a,128
973,f,128
974,r,42112
975,a,128
976,f,128
977,r,42240
978,a,128
979,f,128
980,r,42368
981,a,128
982,f,128
983,r,42496
984,a,128
985,f,128
986,r,42624
987,a,128
988,f,128
989,r,42752
990,a,128
991,f,128
992,r,42880
993,a,128
994,f,128
995,r,43008
996,a,128
997,f,128
998,r,43136
999,a,128
1000,f,128
1001,r,43264
1002,a,128
1003,f,128
1004,r,43392
1005,a,128
1006,f,128
1007,r,43520
1008,a,128
1009,f,128
1010,r,43648
1011,a,128
1012,f,128
1013,r,43776
1014,a,128
1015,f,128
1016,r,43904
1017,a,128
1018,f,128
1019,r,44032
1020,a,128
1021,f,128
1022,r,44160
1023,a,128
1024,f,128
1025,r,44288
1026,a,128
1027,f,128
1028,r,44416
1029,a,128
1030,f,128
1031,r,44544
1032,a,128
1033,f,128
1034,r,44672
1035,a,128
1036,f,128
1037,r,44800
1038,a,128
1039,f,128
1040,r,44928
1041,a,128
1042,f,128
1043,r,45056
1044,a,128
1045,f,128
1046,r,45184
1047,a,128
1048,f,128
1049,r,45312
1050,a,128
1051,f,128
1052,r,45440
1053,a,128
1054,f,128
1055,r,45568
1056,a,128
1057,f,128
1058,r,45696
1059,a,128
1060,f,128
1061,r,45824
1062,a,128
1063,f,128
1064,r,45952
1065,a,128
1066,f,128
1067,r,46080
1068,a,128
1069,f,128
1070,r,46208
1071,a,128
1072,f,128
1073,r,46336
1074,a,128
1075,f,128
1076,r,46464
1077,a,128
1078,f,128
1079,r,46592
1080,a,128
1081,f,128
1082,r,46720
1083,a,128
1084,f,128
1085,r,46848
1086,a,128
1087,f,128
1088,r,46976
1089,a,128
1090,f,128
1091,r,47104
1092,a,128
1093,f,128
1094,r,47232
1095,a,128
1096,f,128
1097,r,47360
1098,a,128
1099,f,128
1100,r,47488
1101,a,128
1102,f,128
1103,r,47616
1104,a,128
1105,f,128
1106,r,47744
1107,a,128
1108,f,128
1109,r,47872
1110,a,128
1111,f,128
1112,r,48000
1113,a,128
1114,f,128
1115,r,48128
1116,a,128
1117,f,128
1118,r,48256
1119,a,128
1120,f,128
1121,r,48384
1122,a,128
1123,f,128
1124,r,48512
1125,a,128
1126,f,128
1127,r,48640
1128,a,128
1129,f,128
1130,r,48768
1131,a,128
1132,f,128
1133,r,48896
1134,a,128
1135,f,128
1136,r,49024
1137,a,128
1138,f,128
1139,r,49152
1140,a,128
1141,f,128
1142,r,49280
1143,a,128
1144,f,128
1145,r,49408
1146,a,128
1147,f,128
1148,r,49536
1149,a,128
1150,f,128
1151,r,49664
1152,a,128
1153,f,128
1154,r,49792
1155,a,128
1156,f,128
1157,r,49920
1158,a,128
1159,f,128
1160,r,50048
1161,a,128
1162,f,128
1163,r,50176
1164,a,128
1165,f,128
1166,r,50304
1167,a,128
1168,f,128
1169,r,50432
1170,a,128
1171,f,128
1172,r,50560
1173,a,128
1174,f,128
1175,r,50688
1176,a,128
1177,f,128
1178,r,50816
1179,a,128
1180,f,128
1181,r,50944
1182,a,128
1183,f,128
1184,r,51072
1185,a,128
1186,f,128
1187,r,51200
1188,a,128
1189,f,128
1190,r,51328
1191,a,128
1192,f,128
1193,r,51456
1194,a,128
1195,f,128
1196,r,51584
1197,a,128
1198,f,128
1199,r,51712
1200,a,128
1201,f,128
1202,r,51840
1203,a,128
1204,f,128
1205,r,51968
1206,a,128
1207,f,128
1208,r,52096
1209,a,128
1210,f,128
1211,r,52224
1212,a,128
1213,f,128
1214,r,52352
1215,a,128
1216,f,128
1217,r,52480
1218,a,128
1219,f,128
1220,r,52608
1221,a,128
1222,f,128
1223,r,52736
1224,a,128
1225,f,128
1226,r,52864
1227,a,128
1228,f,128
1229,r,52992
1230,a,128
1231,f,128
1232,r,53120
1233,a,128
1234,f,128
1235,r,53248
1236,a,128
1237,f,128
1238,r,53376
1239,a,128
1240,f,128
1241,r,53504
1242,a,128
1243,f,128
1244,r,53632
1245,a,128
1246,f,128
1247,r,53760
1248,a,128
1249,f,128
1250,r,53888
1251,a,128
1252,f,128
1253,r,54016
1254,a,128
1255,f,128
1256,r,54144
1257,a,128
1258,f,128
1259,r,54272
1260,a,128
1261,f,128
1262,r,54400
1263,a,128
1264,f,128
1265,r,54528
1266,a,128
1267,f,128
1268,r,54656
1269,a,128
1270,f,128
1271,r,54784
1272,a,128
1273,f,128
1274,r,54912
1275,a,128
1276,f,128
1277,r,55040
1278,a,128
1279,f,128
1280,r,55168
1281,a,128
1282,f,128
1283,r,55296
1284,a,128
1285,f,128
1286,r,55424
1287,a,128
1288,f,128
1289,r,55552
1290,a,128
1291,f,128
1292,r,55680
1293,a,128
1294,f,128
1295,r,55808
1296,a,128
1297,f,128
1298,r,55936
1299,a,128
1300,f,128
1301,r,56064
1302,a,128
1303,f,128
1304,r,56192
1305,a,128
1306,f,128
1307,r,56320
1308,a,128
1309,f,128
1310,r,56448
1311,a,128
1312,f,128
1313,r,56576
1314,a,128
1315,f,128
1316,r,56704
1317,a,128
1318,f,128
1319,r,56832
1320,a,128
1321,f,128
1322,r,56960
1323,a,128
1324,f,128
1325,r,57088
1326,a,128
1327,f,128
1328,r,57216
1329,a,128
1330,f,128
1331,r,57344
1332,a,128
1333,f,128
1334,r,57472
1335,a,128
1336,f,128
1337,r,57600
1338,a,128
1339,f,128
1340,r,57728
1341,a,128
1342,f,128
1343,r,57856
1344,a,128
1345,f,128
1346,r,57984
1347,a,128
1348,f,128
1349,r,58112
1350,a,128
1351,f,128
1352,r,58240
1353,a,128
1354,f,128
1355,r,58368
1356,a,128
1357,f,128
1358,r,58496
1359,a,128
1360,f,128
1361,r,58624
1362,a,128
1363,f,128
1364,r,58752
1365,a,128
1366,f,128
1367,r,58880
1368,a,128
1369,f,128
1370,r,59008
1371,a,128
1372,f,128
1373,r,59136
1374,a,128
1375,f,128
1376,r,59264
1377,a,128
1378,f,128
1379,r,59392
1380,a,128
1381,f,128
1382,r,59520
1383,a,128
1384,f,128
1385,r,59648
1386,a,128
1387,f,128
1388,r,59776
1389,a,128
1390,f,128
1391,r,59904
1392,a,128
1393,f,128
1394,r,60032
1395,a,128
1396,f,128
1397,r,60160
1398,a,128
1399,f,128
1400,r,60288
1401,a,128
1402,f,128
1403,r,60416
1404,a,128
1405,f,128
1406,r,60544
1407,a,128
1408,f,128
1409,r,60672
1410,a,128
1411,f,128
1412,r,60800
1413,a,128
1414,f,128
1415,r,60928
1416,a,128
1417,f,128
1418,r,61056
1419,a,128
1420,f,128
1421,r,61184
1422,a,128
1423,f,128
1424,r,61312
1425,a,128
1426,f,128
1427,r,61440
1428,a,128
1429,f,128
1430,r,61568
1431,a,128
1432,f,128
1433,r,61696
1434,a,128
1435,f,128
1436,r,61824
1437,a,128
1438,f,128
1439,r,61952
1440,a,128
1441,f,128
1442,r,62080
1443,a,128
1444,f,128
1445,r,62208
1446,a,128
1447,f,128
1448,r,62336
1449,a,128
1450,f,128
1451,r,62464
1452,a,128
1453,f,128
1454,r,62592
1455,a,128
1456,f,128
1457,r,62720
1458,a,128
1459,f,128
1460,r,62848
1461,a,128
1462,f,128
1463,r,62976
1464,a,128
1465,f,128
1466,r,63104
1467,a,128
1468,f,128
1469,r,63232
1470,a,128
1471,f,128
1472,r,63360
1473,a,128
1474,f,128
1475,r,63488
1476,a,128
1477,f,128
1478,r,63616
1479,a,128
1480,f,128
1481,r,63744
1482,a,128
1483,f,128
1484,r,63872
1485,a,128
1486,f,128
1487,r,64000
1488,a,128
1489,f,128
1490,r,64128
1491,a,128
1492,f,128
1493,r,64256
1494,a,128
1495,f,128
1496,r,64384
1497,a,128
1498,f,128
1499,r,64512
1500,a,128
1501,f,128
1502,r,64640
1503,a,128
1504,f,128
1505,r,64768
1506,a,128
1507,f,128
1508,r,64896
1509,a,128
1510,f,128
1511,r,65024
1512,a,128
1513,f,128
1514,r,65152
1515,a,128
1516,f,128
1517,r,65280
1518,a,128
1519,f,128
1520,r,65408
1521,a,128
1522,f,128
1523,r,65536
1524,a,128
1525,f,128
1526,r,65664
1527,a,128
1528,f,128
1529,r,65792
1530,a,128
1531,f,128
1532,r,65920
1533,a,128
1534,f,128
1535,r,66048
1536,a,128
1537,f,128
1538,r,66176
1539,a,128
1540,f,128
1541,r,66304
1542,a,128
1543,f,128
1544,r,66432
1545,a,128
1546,f,128
1547,r,66560
1548,a,128
1549,f,128
1550,r,66688
1551,a,128
1552,f,128
1553,r,66816
1554,a,128
1555,f,128
1556,r,66944
1557,a,128
1558,f,128
1559,r,67072
1560,a,128
1561,f,128
1562,r,67200
1563,a,128
1564,f,128
1565,r,67328
1566,a,128
1567,f,128
1568,r,67456
1569,a,128
1570,f,128
1571,r,67584
1572,a,128
1573,f,128
1574,r,67712
1575,a,128
1576,f,128
1577,r,67840
1578,a,128
1579,f,128
1580,r,67968
1581,a,128
1582,f,128
1583,r,68096
1584,a,128
1585,f,128
1586,r,68224
1587,a,128
1588,f,128
1589,r,68352
1590,a,128
1591,f,128
1592,r,68480
1593,a,128
1594,f,128
1595,r,68608
1596,a,128
1597,f,128
1598,r,68736
1599,a,128
1600,f,128
1601,r,68864
1602,a,128
1603,f,128
1604,r,68992
1605,a,128
1606,f,128
1607,r,69120
1608,a,128
1609,f,128
1610,r,69248
1611,a,128
1612,f,128
1613,r,69376
1614,a,128
1615,f,128
1616,r,69504
1617,a,128
1618,f,128
1619,r,69632
1620,a,128
1621,f,128
1622,r,69760
1623,a,128
1624,f,128
1625,r,69888
1626,a,128
1627,f,128
1628,r,70016
1629,a,128
1630,f,128
1631,r,70144
1632,a,128
1633,f,128
1634,r,70272
1635,a,128
1636,f,128
1637,r,70400
1638,a,128
1639,f,128
1640,r,70528
1641,a,128
1642,f,128
1643,r,70656
1644,a,128
1645,f,128
1646,r,70784
1647,a,128
1648,f,128
1649,r,70912
1650,a,128
1651,f,128
1652,r,71040
1653,a,128
1654,f,128
1655,r,71168
1656,a,128
1657,f,128
1658,r,71296
1659,a,128
1660,f,128
1661,r,71424
1662,a,128
1663,f,128
1664,r,71552
1665,a,128
1666,f,128
1667,r,71680
1668,a,128
1669,f,128
1670,r,71808
1671,a,128
1672,f,128
1673,r,71936
1674,a,128
1675,f,128
1676,r,72064
1677,a,128
1678,f,128
1679,r,72192
1680,a,128
1681,f,128
1682,r,72320
1683,a,128
1684,f,128
1685,r,72448
1686,a,128
1687,f,128
1688,r,72576
1689,a,128
1690,f,128
1691,r,72704
1692,a,128
1693,f,128
1694,r,72832
1695,a,128
1696,f,128
1697,r,72960
1698,a,128
1699,f,128
1700,r,73088
1701,a,128
1702,f,128
1703,r,73216
1704,a,128
1705,f,128
1706,r,73344
1707,a,128
1708,f,128
1709,r,73472
1710,a,128
1711,f,128
1712,r,73600
1713,a,128
1714,f,128
1715,r,73728
1716,a,128
1717,f,128
1718,r,73856
1719,a,128
1720,f,128
1721,r,73984
1722,a,128
1723,f,128
1724,r,74112
1725,a,128
1726,f,128
1727,r,74240
1728,a,128
1729,f,128
1730,r,74368
1731,a,128
1732,f,128
1733,r,74496
1734,a,128
1735,f,128
1736,r,74624
1737,a,128
1738,f,128
1739,r,74752
1740,a,128
1741,f,128
1742,r,74880
1743,a,128
1744,f,128
1745,r,75008
1746,a,128
1747,f,128
1748,r,75136
1749,a,128
1750,f,128
1751,r,75264
1752,a,128
1753,f,128
1754,r,75392
1755,a,128
1756,f,128
1757,r,75520
1758,a,128
1759,f,128
1760,r,75648
1761,a,128
1762,f,128
1763,r,75776
1764,a,128
1765,f,128
1766,r,75904
1767,a,128
1768,f,128
1769,r,76032
1770,a,128
1771,f,128
1772,r,76160
1773,a,128
1774,f,128
1775,r,76288
1776,a,128
1777,f,128
1778,r,76416
1779,a,128
1780,f,128
1781,r,76544
1782,a,128
1783,f,128
1784,r,76672
1785,a,128
1786,f,128
1787,r,76800
1788,a,128
1789,f,128
1790,r,76928
1791,a,128
1792,f,128
1793,r,77056
1794,a,128
1795,f,128
1796,r,77184
1797,a,128
1798,f,128
1799,r,77312
1800,a,128
1801,f,128
1802,r,77440
1803,a,128
1804,f,128
1805,r,77568
1806,a,128
1807,f,128
1808,r,77696
1809,a,128
1810,f,128
1811,r,77824
1812,a,128
1813,f,128
1814,r,77952
1815,a,128
1816,f,128
1817,r,78080
1818,a,128
1819,f,128
1820,r,78208
1821,a,128
1822,f,128
1823,r,78336
1824,a,128
1825,f,128
1826,r,78464
1827,a,128
1828,f,128
1829,r,78592
1830,a,128
1831,f,128
1832,r,78720
1833,a,128
1834,f,128
1835,r,78848
1836,a,128
1837,f,128
1838,r,78976
1839,a,128
1840,f,128
1841,r,79104
1842,a,128
1843,f,128
1844,r,79232
1845,a,128
1846,f,128
1847,r,79360
1848,a,128
1849,f,128
1850,r,79488
1851,a,128
1852,f,128
1853,r,79616
1854,a,128
1855,f,128
1856,r,79744
1857,a,128
1858,f,128
1859,r,79872
1860,a,128
1861,f,128
1862,r,80000
1863,a,128
1864,f,128
1865,r,80128
1866,a,128
1867,f,128
1868,r,80256
1869,a,128
1870,f,128
1871,r,80384
1872,a,128
1873,f,128
1874,r,80512
1875,a,128
1876,f,128
1877,r,80640
1878,a,128
1879,f,128
1880,r,80768
1881,a,128
1882,f,128
1883,r,80896
1884,a,128
1885,f,128
1886,r,81024
1887,a,128
1888,f,128
1889,r,81152
1890,a,128
1891,f,128
1892,r,81280
1893,a,128
1894,f,128
1895,r,81408
1896,a,128
1897,f,128
1898,r,81536
1899,a,128
1900,f,128
1901,r,81664
1902,a,128
1903,f,128
1904,r,81792
1905,a,128
1906,f,128
1907,r,81920
1908,a,128
1909,f,128
1910,r,82048
1911,a,128
1912,f,128
1913,r,82176
1914,a,128
1915,f,128
1916,r,82304
1917,a,128
1918,f,128
1919,r,82432
1920,a,128
1921,f,128
1922,r,82560
1923,a,128
1924,f,128
1925,r,82688
1926,a,128
1927,f,128
1928,r,82816
1929,a,128
1930,f,128
1931,r,82944
1932,a,128
1933,f,128
1934,r,83072
1935,a,128
1936,f,128
1937,r,83200
1938,a,128
1939,f,128
1940,r,83328
1941,a,128
1942,f,128
1943,r,83456
1944,a,128
1945,f,128
1946,r,83584
1947,a,128
1948,f,128
1949,r,83712
1950,a,128
1951,f,128
1952,r,83840
1953,a,128
1954,f,128
1955,r,83968
1956,a,128
1957,f,128
1958,r,84096
1959,a,128
1960,f,128
1961,r,84224
1962,a,128
1963,f,128
1964,r,84352
1965,a,128
1966,f,128
1967,r,84480
1968,a,128
1969,f,128
1970,r,84608
1971,a,128
1972,f,128
1973,r,84736
1974,a,128
1975,f,128
1976,r,84864
1977,a,128
1978,f,128
1979,r,84992
1980,a,128
1981,f,128
1982,r,85120
1983,a,128
1984,f,128
1985,r,85248
1986,a,128
1987,f,128
1988,r,85376
1989,a,128
1990,f,128
1991,r,85504
1992,a,128
1993,f,128
1994,r,85632
1995,a,128
1996,f,128
1997,r,85760
1998,a,128
1999,f,128
2000,r,85888
2001,a,128
2002,f,128
2003,r,86016
2004,a,128
2005,f,128
2006,r,86144
2007,a,128
2008,f,128
2009,r,86272
2010,a,128
2011,f,128
2012,r,86400
2013,a,128
2014,f,128
2015,r,86528
2016,a,128
2017,f,128
2018,r,86656
2019,a,128
2020,f,128
2021,r,86784
2022,a,128
2023,f,128
2024,r,86912
2025,a,128
2026,f,128
2027,r,87040
2028,a,128
2029,f,128
2030,r,87168
2031,a,128
2032,f,128
2033,r,87296
2034,a,128
2035,f,128
2036,r,87424
2037,a,128
2038,f,128
2039,r,87552
2040,a,128
2041,f,128
2042,r,87680
2043,a,128
