time,op,size
340,a,4072
341,a,4072
342,a,4072
343,a,72
344,a,160
345,a,120
346,f,120
347,f,72
348,a,4072
349,a,4072
350,a,72
351,a,160
352,f,72
353,a,72
354,a,160
355,f,72
356,a,72
357,a,160
358,f,72
359,a,72
360,a,160
361,f,72
362,a,4072
363,a,72
364,a,160
365,f,72
366,a,72
367,a,160
368,f,72
369,a,72
370,a,160
371,f,72
372,a,72
373,a,160
374,f,72
375,a,72
376,a,4072
377,a,72
378,a,4072
379,a,4072
380,a,4072
381,a,4072
382,a,4072
383,a,4072
384,a,4072
385,a,4072
386,a,4072
387,a,4072
388,a,4072
389,a,4072
390,a,4072
391,a,4072
392,a,4072
393,a,4072
394,a,4072
395,a,4072
396,a,4072
397,a,4072
398,a,4072
399,a,4072
400,a,4072
401,a,4072
402,a,4072
403,a,4072
404,a,4072
405,a,4072
406,a,4072
407,a,4072
408,a,4072
409,a,4072
410,a,4072
411,a,4072
412,a,4072
413,a,4072
414,a,4072
415,a,4072
416,a,4072
417,a,4072
418,a,4072
419,a,4072
420,a,4072
421,a,4072
422,a,4072
423,a,4072
424,a,4072
425,a,4072
426,a,4072
427,f,4072
428,f,4072
429,a,4072
430,a,4072
431,a,4072
432,a,4072
433,a,4072
434,a,4072
435,a,4072
436,a,4072
437,f,4072
438,f,4072
439,f,4072
440,f,4072
441,f,4072
442,f,4072
443,f,4072
444,f,4072
445,f,4072
446,f,4072
447,f,4072
448,f,4072
449,f,4072
450,f,4072
451,f,4072
452,f,4072
453,f,4072
454,f,4072
455,f,4072
456,f,4072
457,f,4072
458,f,4072
459,f,4072
460,f,4072
461,f,4072
462,f,4072
463,f,4072
464,f,4072
465,f,4072
466,f,4072
467,f,4072
468,f,4072
469,f,4072
470,f,4072
471,f,4072
472,f,4072
473,f,4072
474,f,4072
475,f,4072
476,f,4072
477,f,4072
478,f,4072
479,f,4072
480,f,4072
481,f,4072
482,f,4072
483,f,4072
484,f,4072
485,f,4072
486,f,4072
487,a,4072
488,a,4072
489,f,4072
490,a,4072
491,a,4072
492,a,4072
493,a,4072
494,a,4072
495,a,4072
496,a,4072
497,a,4072
498,f,4072
499,f,4072
500,f,4072
501,f,4072
502,f,4072
503,f,4072
504,a,4072
505,a,4072
506,a,4072
507,f,4072
508,f,4072
509,a,4072
510,a,4072
511,a,4072
512,f,4072
513,a,4072
514,a,4072
515,a,4072
516,a,4072
517,a,4072
518,f,4072
519,f,4072
520,f,4072
521,a,4072
522,a,4072
523,f,4072
524,a,4072
525,a,4072
526,f,4072
527,f,4072
528,a,4072
529,a,4072
530,a,4072
531,a,72
532,a,160
533,f,72
534,a,4072
535,a,4072
536,a,4072
537,a,4072
538,a,4072
539,f,4072
540,f,4072
541,f,4072
542,f,4072
543,f,4072
544,f,4072
545,a,4072
546,a,4072
547,a,72
548,a,160
549,f,72
550,a,4072
551,a,72
552,a,160
553,f,72
554,a,72
555,a,160
556,f,72
557,a,4072
558,a,4072
559,a,4072
560,a,4072
561,a,4072
562,f,4072
563,a,4072
564,a,4072
565,a,4072
566,a,4072
567,a,72
568,a,4072
569,a,72
570,a,4072
571,a,4072
572,a,4072
573,a,72
574,a,160
575,f,72
576,a,4072
577,a,4072
578,a,4072
579,a,4072
580,a,72
581,a,160
582,f,72
583,a,4072
584,a,4072
585,a,4072
586,a,4072
587,a,4072
588,a,4072
589,a,4072
590,a,4072
591,a,4072
592,f,4072
593,f,4072
594,f,4072
595,f,4072
596,f,4072
597,f,4072
598,f,4072
599,f,4072
600,f,4072
601,f,4072
602,f,4072
603,f,4072
604,f,4072
605,f,4072
606,f,4072
607,f,4072
608,f,4072
609,f,4072
610,f,4072
611,f,4072
612,f,4072
613,f,4072
614,f,4072
615,f,4072
616,a,4072
617,a,4072
618,a,4072
619,a,4072
620,f,4072
621,f,4072
622,f,4072
623,a,4072
624,a,4072
625,a,4072
626,f,4072
627,f,4072
628,a,4072
629,a,4072
630,a,4072
631,f,4072
632,f,4072
633,a,4072
634,a,4072
635,a,4072
636,a,4072
637,f,4072
638,f,4072
639,f,4072
640,a,4072
641,a,4072
642,a,72
643,a,160
644,f,72
645,a,4072
646,a,4072
647,a,4072
648,a,4072
649,a,4072
650,a,4072
651,a,4072
652,a,4072
653,a,4072
654,f,4072
655,f,4072
656,f,4072
657,f,4072
658,f,4072
659,f,4072
660,f,4072
661,f,4072
662,f,4072
663,a,4072
664,a,4072
665,a,4072
666,a,4072
667,a,4072
668,f,4072
669,f,4072
670,f,4072
671,f,4072
672,a,4072
673,a,4072
674,a,72
675,a,160
676,f,72
677,a,4072
678,a,72
679,a,160
680,f,72
681,a,4072
682,a,72
683,a,160
684,f,72
685,a,72
686,a,160
687,f,72
688,a,4072
689,a,4072
690,a,4072
691,a,4072
692,a,4072
693,f,4072
694,a,4072
695,a,4072
696,a,4072
697,a,4072
698,f,4072
699,a,4072
700,a,4072
701,a,4072
702,a,4072
703,a,4072
704,a,4072
705,a,4072
706,a,72
707,a,160
708,f,72
709,a,72
710,a,160
711,f,72
712,a,4072
713,a,4072
714,a,72
715,a,160
716,f,72
717,a,4072
718,a,4072
719,f,4072
720,a,4072
721,a,4072
722,a,4072
723,a,4072
724,a,4072
725,a,4072
726,a,4072
727,a,4072
728,a,4072
729,a,4072
730,a,4072
731,a,4072
732,a,4072
733,a,4072
734,a,4072
735,a,4072
736,a,5476
737,a,4072
738,a,4072
739,a,72
740,a,160
741,f,72
742,a,4072
743,a,72
744,a,160
745,f,72
746,a,72
747,a,4072
748,a,4072
749,a,4072
750,a,4072
751,a,4072
752,f,4072
753,f,4072
754,a,72
755,a,160
756,f,72
757,a,4072
758,a,4072
759,a,4072
760,a,4072
761,a,4072
762,a,4072
763,a,4072
764,a,4072
765,a,4072
766,f,4072
767,a,4072
768,a,4072
769,a,4072
770,f,4072
771,a,4072
772,a,4072
773,f,4072
774,a,4072
775,a,4072
776,a,4072
777,f,4072
778,a,4072
779,a,4072
780,f,4072
781,a,4072
782,a,4072
783,a,4072
784,f,4072
785,a,4072
786,a,4072
787,a,4072
788,f,4072
789,a,4072
790,f,4072
791,a,4072
792,a,4072
793,f,4072
794,a,4072
795,a,4072
796,a,4072
797,a,4072
798,f,4072
799,a,4072
800,a,4072
801,f,4072
802,a,4072
803,a,4072
804,f,4072
805,a,4072
806,a,4072
807,a,4072
808,a,4072
809,f,4072
810,a,4072
811,f,4072
812,a,4072
813,f,4072
814,a,4072
815,f,4072
816,a,4072
817,a,4072
818,a,4072
819,f,4072
820,a,4072
821,f,4072
822,a,4072
823,a,10852
824,a,4072
825,f,4072
826,a,4072
827,a,4072
828,a,4072
829,a,4072
830,a,4072
831,a,4072
832,a,4072
833,f,4072
834,f,4072
835,f,4072
836,f,4072
837,f,4072
838,f,4072
839,a,4072
840,a,4072
841,a,4072
842,a,4072
843,f,4072
844,a,4072
845,f,4072
846,a,4072
847,a,4072
848,f,4072
849,a,72
850,a,160
851,f,72
852,a,4072
853,a,4072
854,a,4072
855,a,4072
856,a,4072
857,a,4072
858,a,4072
859,a,4072
860,a,4072
861,a,4072
862,a,4072
863,a,4072
864,a,4072
865,f,4072
866,f,4072
867,f,4072
868,f,4072
869,f,4072
870,f,4072
871,f,4072
872,f,4072
873,f,4072
874,f,4072
875,f,4072
876,f,10852
877,f,4072
878,f,4072
879,f,4072
880,f,4072
881,f,4072
882,f,5476
883,f,4072
884,f,4072
885,f,4072
886,f,4072
887,f,4072
888,f,4072
889,f,4072
890,f,4072
891,f,4072
892,f,4072
893,f,4072
894,f,4072
895,f,4072
896,f,4072
897,f,4072
898,f,4072
899,f,4072
900,f,4072
901,f,4072
902,f,4072
903,f,4072
904,f,4072
905,f,4072
906,f,4072
907,f,4072
908,f,4072
909,f,4072
910,f,4072
911,f,4072
912,f,4072
913,f,4072
914,f,4072
915,f,4072
916,f,4072
917,f,4072
918,f,4072
919,f,4072
920,f,4072
921,f,4072
922,f,4072
923,f,4072
924,f,4072
925,f,4072
926,f,4072
927,f,4072
928,f,4072
929,f,4072
930,f,4072
931,f,4072
932,f,4072
933,f,4072
934,f,4072
935,f,4072
936,f,4072
937,f,4072
938,f,4072
939,f,4072
940,f,4072
941,f,4072
942,f,4072
943,f,4072
944,f,4072
945,f,4072
946,f,4072
947,f,4072
948,f,4072
949,f,4072
950,f,4072
951,a,4072
952,a,72
953,a,160
954,f,72
955,a,4072
956,a,72
957,a,160
958,f,72
959,a,4072
960,a,4072
961,a,4072
962,a,4072
963,a,4072
964,a,4072
965,a,4072
966,a,4072
967,a,4072
968,f,4072
969,a,4072
970,a,72
971,a,160
972,f,72
973,a,4072
974,a,4072
975,a,4072
976,a,4072
977,a,4072
978,f,4072
979,a,4072
980,f,4072
981,a,4072
982,a,4072
983,a,4072
984,a,4072
985,f,4072
986,a,4072
987,a,4072
988,a,4072
989,a,4072
990,a,72
991,a,160
992,f,72
993,a,4072
994,a,4072
995,a,4072
996,a,4072
997,f,4072
998,a,4072
999,a,4072
1000,f,4072
1001,a,4072
1002,a,4072
1003,f,4072
1004,a,4072
1005,a,4072
1006,f,4072
1007,a,4072
1008,a,4072
1009,f,4072
1010,a,4072
1011,a,4072
1012,a,4072
1013,a,4072
1014,a,4072
1015,f,4072
1016,f,4072
1017,a,4072
1018,a,72
1019,a,160
1020,f,72
1021,a,72
1022,a,160
1023,f,72
1024,a,4072
1025,a,5476
1026,a,4072
1027,a,4072
1028,a,4072
1029,a,4072
1030,f,4072
1031,a,4072
1032,a,4072
1033,a,72
1034,a,4072
1035,a,4072
1036,a,4072
1037,a,4072
1038,f,4072
1039,a,4072
1040,a,4072
1041,a,4072
1042,a,4072
1043,a,4072
1044,a,4072
1045,a,4072
1046,a,4072
1047,a,72
1048,a,160
1049,f,72
1050,a,4072
1051,a,4072
1052,a,4072
1053,f,4072
1054,a,4072
1055,a,4072
1056,f,4072
1057,f,4072
1058,f,4072
1059,a,4072
1060,f,4072
1061,f,4072
1062,a,4072
1063,a,4072
1064,a,4072
1065,a,4072
1066,a,4072
1067,a,4072
1068,a,4072
1069,a,4072
1070,a,4072
1071,a,4072
1072,a,4072
1073,f,4072
1074,f,4072
1075,f,4072
1076,f,4072
1077,f,4072
1078,f,4072
1079,f,4072
1080,f,4072
1081,f,4072
1082,f,4072
1083,f,5476
1084,f,4072
1085,f,4072
1086,f,4072
1087,f,4072
1088,f,4072
1089,f,4072
1090,f,4072
1091,f,4072
1092,f,4072
1093,f,4072
1094,f,4072
1095,f,4072
1096,f,4072
1097,f,4072
1098,f,4072
1099,f,4072
1100,f,4072
1101,f,4072
1102,f,4072
1103,f,4072
1104,f,4072
1105,f,4072
1106,f,4072
1107,f,4072
1108,f,4072
1109,f,4072
1110,f,4072
1111,f,4072
1112,f,4072
1113,f,4072
1114,f,4072
1115,f,4072
1116,f,4072
1117,f,4072
1118,f,4072
1119,f,4072
1120,f,4072
1121,f,4072
1122,f,4072
1123,f,4072
1124,f,4072
1125,f,4072
1126,f,4072
1127,f,4072
1128,f,4072
1129,f,4072
1130,f,4072
1131,f,4072
1132,a,4072
1133,a,4072
1134,a,72
1135,a,160
1136,f,72
1137,a,4072
1138,f,4072
1139,f,4072
1140,a,4072
1141,a,4072
1142,a,4072
1143,a,72
1144,a,160
1145,f,72
1146,a,4072
1147,a,4072
1148,a,4072
1149,a,4072
1150,a,4072
1151,a,4072
1152,a,4072
1153,a,4072
1154,f,4072
1155,f,4072
1156,f,4072
1157,f,4072
1158,f,4072
1159,f,4072
1160,f,4072
1161,a,4072
1162,a,4072
1163,a,4072
1164,a,4072
1165,a,4072
1166,a,4072
1167,f,4072
1168,a,4072
1169,a,4072
1170,a,4072
1171,f,4072
1172,a,4072
1173,a,4072
1174,a,4072
1175,a,4072
1176,f,4072
1177,a,4072
1178,a,4072
1179,f,4072
1180,f,4072
1181,f,4072
1182,f,4072
1183,f,4072
1184,f,4072
1185,f,4072
1186,f,4072
1187,f,4072
1188,f,4072
1189,f,4072
1190,f,4072
1191,a,4072
1192,a,4072
1193,a,72
1194,a,160
1195,f,72
1196,a,4072
1197,a,4072
1198,a,4072
1199,a,4072
1200,f,4072
1201,f,4072
1202,f,4072
1203,f,4072
1204,a,4072
1205,a,72
1206,a,160
1207,f,72
1208,a,4072
1209,a,4072
1210,a,4072
1211,f,4072
1212,f,4072
1213,f,4072
1214,a,4072
1215,a,4072
1216,a,72
1217,a,160
1218,f,72
1219,a,4072
1220,a,4072
1221,a,4072
1222,a,4072
1223,f,4072
1224,f,4072
1225,f,4072
1226,f,4072
1227,f,4072
1228,a,4072
1229,a,4072
1230,a,4072
1231,f,4072
1232,a,4072
1233,a,4072
1234,f,4072
1235,a,4072
1236,a,4072
1237,a,4072
1238,f,4072
1239,f,4072
1240,a,4072
1241,a,4072
1242,a,4072
1243,a,4072
1244,a,4072
1245,a,4072
1246,a,4072
1247,f,4072
1248,f,4072
1249,f,4072
1250,f,4072
1251,a,4072
1252,a,4072
1253,a,4072
1254,f,4072
1255,f,4072
1256,a,4072
1257,a,4072
1258,a,4072
1259,f,4072
1260,f,4072
1261,a,4072
1262,a,4072
1263,a,4072
1264,f,4072
1265,f,4072
1266,a,4072
1267,a,4072
1268,a,4072
1269,a,4072
1270,f,4072
1271,f,4072
1272,f,4072
1273,a,4072
1274,a,4072
1275,a,4072
1276,a,4072
1277,a,4072
1278,a,4072
1279,a,4072
1280,a,4072
1281,a,4072
1282,a,4072
1283,a,4072
1284,a,4072
1285,a,4072
1286,a,4072
1287,a,4072
1288,a,4072
1289,a,4072
1290,a,4072
1291,a,4072
1292,a,4072
1293,a,4072
1294,a,4072
1295,a,4072
1296,a,4072
1297,a,4072
1298,a,4072
1299,a,4072
1300,a,4072
1301,a,4072
1302,a,4072
1303,a,4072
1304,a,4072
1305,a,4072
1306,a,4072
1307,a,4072
1308,a,4072
1309,a,4072
1310,a,4072
1311,a,4072
1312,a,4072
1313,a,4072
1314,a,4072
1315,a,4072
1316,a,4072
1317,a,4072
1318,a,5476
1319,a,4072
1320,a,4072
1321,a,4072
1322,a,4072
1323,a,4072
1324,a,4072
1325,a,4072
1326,a,4072
1327,a,4072
1328,a,4072
1329,a,4072
1330,a,4072
1331,a,4072
1332,a,4072
1333,a,4072
1334,a,4072
1335,a,4072
1336,a,4072
1337,a,4072
1338,a,4072
1339,a,4072
1340,a,4072
1341,a,4072
1342,a,4072
1343,a,4072
1344,a,4072
1345,a,4072
1346,a,4072
1347,a,4072
1348,a,4072
1349,a,4072
1350,a,4072
1351,a,4072
1352,a,4072
1353,a,4072
1354,a,4072
1355,a,4072
1356,a,4072
1357,a,4072
1358,a,4072
1359,a,4072
1360,a,4072
1361,a,4072
1362,a,4072
1363,a,4072
1364,a,4072
1365,a,4072
1366,a,4072
1367,a,4072
1368,a,4072
1369,a,4072
1370,a,4072
1371,a,4072
1372,a,4072
1373,a,4072
1374,a,4072
1375,a,4072
1376,a,4072
1377,a,4072
1378,a,4072
1379,a,4072
1380,a,4072
1381,f,4072
1382,f,4072
1383,f,4072
1384,f,4072
1385,f,4072
1386,f,4072
1387,f,4072
1388,f,4072
1389,f,4072
1390,f,4072
1391,f,4072
1392,f,4072
1393,f,4072
1394,f,4072
1395,f,4072
1396,f,5476
1397,f,4072
1398,f,4072
1399,f,4072
1400,f,4072
1401,f,4072
1402,f,4072
1403,f,4072
1404,f,4072
1405,f,4072
1406,f,4072
1407,f,4072
1408,f,4072
1409,f,4072
1410,f,4072
1411,f,4072
1412,f,4072
1413,f,4072
1414,f,4072
1415,f,4072
1416,f,4072
1417,f,4072
1418,f,4072
1419,f,4072
1420,f,4072
1421,f,4072
1422,f,4072
1423,f,4072
1424,f,4072
1425,f,4072
1426,f,4072
1427,f,4072
1428,f,4072
1429,f,4072
1430,f,4072
1431,f,4072
1432,f,4072
1433,f,4072
1434,f,4072
1435,f,4072
1436,f,4072
1437,f,4072
1438,f,4072
1439,f,4072
1440,f,4072
1441,f,4072
1442,f,4072
1443,f,4072
1444,f,4072
1445,f,4072
1446,f,4072
1447,f,4072
1448,f,4072
1449,f,4072
1450,f,4072
1451,f,4072
1452,f,4072
1453,f,4072
1454,f,4072
1455,f,4072
1456,f,4072
1457,f,4072
1458,f,4072
1459,f,4072
1460,f,4072
1461,f,4072
1462,f,4072
1463,f,4072
1464,f,4072
1465,f,4072
1466,f,4072
1467,f,4072
1468,f,4072
1469,f,4072
1470,f,4072
1471,f,4072
1472,f,4072
1473,f,4072
1474,f,4072
1475,f,4072
1476,f,4072
1477,f,4072
1478,f,4072
1479,f,4072
1480,f,4072
1481,f,4072
1482,f,4072
1483,f,4072
1484,f,4072
1485,f,4072
1486,a,4072
1487,a,4072
1488,a,72
1489,a,160
1490,f,72
1491,a,4072
1492,a,4072
1493,a,4072
1494,a,4072
1495,a,4072
1496,a,4072
1497,a,4072
1498,f,4072
1499,f,4072
1500,f,4072
1501,f,4072
1502,f,4072
1503,f,4072
1504,f,4072
1505,a,4072
1506,a,4072
1507,a,4072
1508,a,72
1509,a,160
1510,a,4072
1511,f,72
1512,a,72
1513,a,160
1514,f,72
1515,a,72
1516,a,160
1517,f,72
1518,a,4072
1519,a,72
1520,a,160
1521,f,72
1522,a,4072
1523,a,4072
1524,a,4072
1525,a,4072
1526,a,4072
1527,a,4072
1528,a,4072
1529,f,4072
1530,f,4072
1531,f,4072
1532,f,4072
1533,f,4072
1534,f,4072
1535,f,4072
1536,f,4072
1537,f,4072
1538,a,4072
1539,a,4072
1540,a,4072
1541,a,4072
1542,f,4072
1543,f,4072
1544,f,4072
1545,a,4072
1546,a,4072
1547,a,4072
1548,a,4072
1549,f,4072
1550,f,4072
1551,a,72
1552,a,160
1553,f,72
1554,a,4072
1555,a,4072
1556,a,72
1557,a,160
1558,f,72
1559,a,4072
1560,a,72
1561,a,160
1562,f,72
1563,a,4072
1564,a,4072
1565,a,4072
1566,a,4072
1567,a,4072
1568,a,4072
1569,a,4072
1570,a,4072
1571,a,4072
1572,a,4072
1573,a,4072
1574,a,4072
1575,a,4072
1576,a,4072
1577,a,4072
1578,a,4072
1579,f,4072
1580,f,4072
1581,f,4072
1582,f,4072
1583,f,4072
1584,f,4072
1585,f,4072
1586,f,4072
1587,f,4072
1588,f,4072
1589,f,4072
1590,f,4072
1591,f,4072
1592,f,4072
1593,f,4072
1594,f,4072
1595,f,4072
1596,a,4072
1597,a,72
1598,a,160
1599,f,72
1600,a,4072
1601,a,72
1602,a,160
1603,f,72
1604,a,72
1605,a,160
1606,f,72
1607,a,72
1608,a,160
1609,f,72
1610,a,4072
1611,a,4072
1612,a,4072
1613,a,4072
1614,a,4072
1615,a,72
1616,a,160
1617,a,4072
1618,f,72
1619,a,4072
1620,a,72
1621,a,160
1622,f,72
1623,a,4072
1624,a,4072
1625,a,4072
1626,a,4072
1627,a,4072
1628,a,4072
1629,a,4072
1630,a,4072
1631,a,4072
1632,a,4072
1633,a,4072
1634,a,4072
1635,f,4072
1636,f,4072
1637,a,4072
1638,a,4072
1639,a,4072
1640,a,4072
1641,a,4072
1642,a,4072
1643,a,4072
1644,a,4072
1645,a,4072
1646,a,4072
1647,a,4072
1648,a,4072
1649,a,4072
1650,f,4072
1651,f,4072
1652,a,4072
1653,a,4072
1654,a,4072
1655,a,4072
1656,a,4072
1657,f,4072
1658,f,4072
1659,f,4072
1660,f,4072
1661,f,4072
1662,f,4072
1663,f,4072
1664,f,4072
1665,f,4072
1666,f,4072
1667,f,4072
1668,f,4072
1669,f,4072
1670,f,4072
1671,f,4072
1672,f,4072
1673,f,4072
1674,f,4072
1675,f,4072
1676,f,4072
1677,f,4072
1678,f,4072
1679,f,4072
1680,f,4072
1681,f,4072
1682,f,4072
1683,f,4072
1684,f,4072
1685,f,4072
1686,f,4072
1687,f,4072
1688,a,4072
1689,a,4072
1690,f,4072
1691,a,4072
1692,a,4072
1693,a,72
1694,a,160
1695,f,72
1696,a,4072
1697,a,4072
1698,a,4072
1699,a,4072
1700,a,4072
1701,f,4072
1702,f,4072
1703,f,4072
1704,f,4072
1705,f,4072
1706,f,4072
1707,a,4072
1708,a,4072
1709,a,4072
1710,f,4072
1711,a,4072
1712,a,72
1713,a,160
1714,f,72
1715,a,72
1716,a,160
1717,f,72
1718,a,4072
1719,a,72
1720,a,160
1721,f,72
1722,a,4072
1723,a,4072
1724,a,4072
1725,a,72
1726,a,160
1727,f,72
1728,a,4072
1729,a,4072
1730,a,4072
1731,a,4072
1732,f,4072
1733,f,4072
1734,f,4072
1735,f,4072
1736,f,4072
1737,f,4072
1738,f,4072
1739,f,4072
1740,a,4072
1741,a,4072
1742,a,72
1743,a,160
1744,f,72
1745,a,72
1746,a,160
1747,f,72
1748,a,4072
1749,a,72
1750,a,160
1751,f,72
1752,a,4072
1753,a,72
1754,a,160
1755,f,72
1756,a,72
1757,a,160
1758,f,72
1759,a,4072
1760,a,72
1761,a,160
1762,f,72
1763,a,72
1764,a,160
1765,f,72
1766,a,72
1767,a,160
1768,f,72
1769,a,72
1770,a,160
1771,f,72
1772,a,72
1773,a,160
1774,f,72
1775,a,72
1776,a,160
1777,f,72
1778,a,4072
1779,a,4072
1780,a,72
1781,a,160
1782,f,72
1783,a,4072
1784,a,4072
1785,a,4072
1786,a,72
1787,a,160
1788,f,72
1789,a,4072
1790,a,4072
1791,a,4072
1792,a,4072
1793,a,4072
1794,a,4072
1795,a,4072
1796,a,4072
1797,a,72
1798,a,160
1799,f,72
1800,a,4072
1801,a,4072
1802,a,4072
1803,a,4072
1804,a,4072
1805,a,4072
1806,a,72
1807,a,160
1808,f,72
1809,a,4072
1810,a,4072
1811,a,4072
1812,a,4072
1813,a,4072
1814,a,4072
1815,a,4072
1816,a,4072
1817,a,4072
1818,a,4072
1819,a,4072
1820,a,5476
1821,a,4072
1822,a,4072
1823,a,4072
1824,a,4072
1825,a,4072
1826,f,4072
1827,a,4072
1828,a,4072
1829,a,4072
1830,a,4072
1831,a,4072
1832,a,72
1833,a,160
1834,f,72
1835,a,4072
1836,a,4072
1837,a,4072
1838,a,4072
1839,a,4072
1840,a,4072
1841,a,4072
1842,a,4072
1843,a,4072
1844,a,4072
1845,a,4072
1846,a,4072
1847,a,4072
1848,a,4072
1849,a,4072
1850,a,72
1851,a,160
1852,f,72
1853,a,72
1854,a,160
1855,f,72
1856,a,4072
1857,a,4072
1858,a,4072
1859,a,4072
1860,a,4072
1861,f,4072
1862,a,4072
1863,a,10852
1864,a,4072
1865,a,4072
1866,a,4072
1867,f,4072
1868,a,4072
1869,a,4072
1870,f,4072
1871,a,4072
1872,a,4072
1873,a,4072
1874,f,4072
1875,a,4072
1876,a,4072
1877,a,4072
1878,a,4072
1879,a,72
1880,a,160
1881,a,4072
1882,f,72
1883,a,4072
1884,a,4072
1885,a,4072
1886,a,4072
1887,a,4072
1888,f,4072
1889,a,4072
1890,a,4072
1891,a,4072
1892,f,4072
1893,a,4072
1894,a,4072
1895,a,4072
1896,f,4072
1897,a,4072
1898,a,4072
1899,a,4072
1900,a,72
1901,a,160
1902,f,72
1903,a,4072
1904,a,4072
1905,a,4072
1906,f,4072
1907,a,4072
1908,a,4072
1909,f,4072
1910,a,4072
1911,f,4072
1912,a,4072
1913,a,4072
1914,a,4072
1915,a,4072
1916,a,4072
1917,a,4072
1918,a,4072
1919,a,4072
1920,a,4072
1921,f,4072
1922,a,4072
1923,a,4072
1924,a,4072
1925,a,72
1926,a,160
1927,f,72
