time,op,size
922,a,20231
923,a,2690
924,a,19013
925,a,647
926,a,5430
927,a,134
928,f,27735
929,a,25107
930,a,12746
931,a,8182
932,a,7351
933,a,28525
934,a,29728
935,a,12497
936,f,27218
937,a,6923
938,a,1862
939,a,31387
940,f,9113
941,f,11134
942,a,31825
943,a,10337
944,f,21399
945,a,24422
946,a,18774
947,a,14825
948,a,14080
949,a,28273
950,a,21686
951,a,9475
952,a,28508
953,a,20472
954,a,18619
955,a,14333
956,a,2274
957,f,32309
958,a,18037
959,a,1797
960,a,4964
961,a,4282
962,a,2444
963,a,10395
964,a,4416
965,a,27552
966,a,23141
967,f,29617
968,a,12599
969,a,2135
970,f,18390
971,a,18899
972,a,9560
973,a,14632
974,a,25823
975,a,11422
976,f,4936
977,f,25937
978,a,13252
979,f,937
980,a,24880
981,a,21760
982,f,10896
983,a,4906
984,a,10887
985,a,3817
986,f,6913
987,a,18987
988,a,6393
989,a,25504
990,f,27597
991,a,28462
992,a,2133
993,a,13208
994,a,14314
995,a,16467
996,f,12588
997,a,15482
998,a,32352
999,a,18264
1000,a,20447
1001,a,3867
1002,a,20709
1003,f,3886
1004,a,30842
1005,a,8283
1006,a,15493
1007,f,27064
1008,f,31991
1009,a,21216
1010,a,20883
1011,a,17628
1012,f,6923
1013,a,7348
1014,a,30443
1015,a,32261
1016,f,26690
1017,a,403
1018,a,9098
1019,f,26334
1020,a,12745
1021,f,20788
1022,a,25284
1023,f,2373
1024,f,13989
1025,a,30858
1026,a,17652
1027,a,3404
1028,a,1908
1029,a,3871
1030,a,9797
1031,a,27413
1032,a,32333
1033,a,11930
1034,f,16049
1035,f,9475
1036,a,7854
1037,a,13880
1038,a,28398
1039,a,23336
1040,a,13464
1041,a,13895
1042,a,11016
1043,a,17331
1044,f,7854
1045,a,1836
1046,a,9091
1047,f,19588
1048,f,2882
1049,f,13254
1050,a,25615
1051,a,17329
1052,a,30307
1053,a,13731
1054,a,2189
1055,a,4888
1056,a,11407
1057,f,21527
1058,a,1683
1059,f,21885
1060,f,2493
1061,a,5291
1062,f,24248
1063,a,20505
1064,f,234
1065,f,21826
1066,f,1191
1067,f,11930
1068,f,8312
1069,a,14428
1070,a,30576
1071,a,18596
1072,a,32080
1073,a,1212
1074,a,20505
1075,a,3183
1076,a,11009
1077,a,15151
1078,a,2749
1079,a,22940
1080,a,23005
1081,a,16630
1082,f,21216
1083,f,12262
1084,a,18570
1085,f,20172
1086,a,13573
1087,a,30095
1088,a,32465
1089,a,24590
1090,f,8182
1091,a,14658
1092,a,1534
1093,a,913
1094,f,5121
1095,a,7506
1096,f,15619
1097,f,24974
1098,f,4576
1099,a,18863
1100,a,31221
1101,f,24609
1102,a,21238
1103,a,21053
1104,a,3341
1105,a,32645
1106,a,22736
1107,f,6421
1108,a,8633
1109,f,18754
1110,a,20383
1111,a,4396
1112,f,2382
1113,a,6442
1114,f,1527
1115,a,6212
1116,f,16745
1117,a,3709
1118,a,7654
1119,a,26718
1120,a,6893
1121,a,18664
1122,a,9101
1123,f,2034
1124,f,30953
1125,a,9643
1126,a,8836
1127,f,7316
1128,a,32106
1129,a,26273
1130,f,28265
1131,a,27407
1132,a,12912
1133,f,11438
1134,a,23600
1135,a,27105
1136,f,28175
1137,a,4734
1138,f,134
1139,f,7076
1140,f,1797
1141,f,13530
1142,f,24241
1143,a,5491
1144,a,28639
1145,a,5648
1146,a,12998
1147,f,15721
1148,a,14734
1149,a,4101
1150,f,31553
1151,f,3573
1152,a,1468
1153,f,10894
1154,a,3019
1155,f,28272
1156,a,7443
1157,f,28200
1158,f,8091
1159,a,1346
1160,f,31813
1161,a,25756
1162,f,30713
1163,f,24590
1164,f,14921
1165,a,16077
1166,a,21730
1167,a,30152
1168,a,22519
1169,a,27943
1170,a,1094
1171,a,30173
1172,a,21894
1173,a,7987
1174,a,16069
1175,a,30995
1176,a,17630
1177,a,24906
1178,a,30333
1179,f,16046
1180,a,11136
1181,f,20603
1182,f,14781
1183,a,19546
1184,f,20702
1185,a,10478
1186,a,1969
1187,f,30858
1188,f,10513
1189,a,13884
1190,a,15213
1191,a,7461
1192,a,9755
1193,f,9710
1194,a,20861
1195,a,20460
1196,a,24490
1197,a,24963
1198,a,21929
1199,a,27510
1200,f,32080
1201,a,32407
1202,a,23275
1203,a,20498
1204,f,21434
1205,a,15716
1206,f,19258
1207,a,12238
1208,a,17883
1209,a,5467
1210,a,7414
1211,a,18977
1212,f,4763
1213,f,16077
1214,a,2872
1215,f,8016
1216,a,29308
1217,a,26965
1218,f,26980
1219,a,18942
1220,a,27535
1221,f,21121
1222,f,10395
1223,a,11828
1224,a,11081
1225,a,25101
1226,a,22965
1227,a,30628
1228,a,2812
1229,f,16125
1230,a,24934
1231,a,11744
1232,a,18025
1233,a,32396
1234,f,9406
1235,a,21499
1236,a,6118
1237,f,3970
1238,f,17331
1239,f,6212
1240,f,12998
1241,a,20088
1242,a,13222
1243,f,20861
1244,f,23503
1245,a,31082
1246,a,9249
1247,a,7965
1248,a,30721
1249,f,18725
1250,a,32525
1251,f,6678
1252,a,28464
1253,f,1683
1254,a,13669
1255,a,11996
1256,a,13579
1257,a,19137
1258,a,19410
1259,f,7442
1260,a,32557
1261,a,22010
1262,a,15950
1263,a,26755
1264,a,8184
1265,a,10718
1266,a,5815
1267,a,19266
1268,a,3052
1269,a,28780
1270,a,17126
1271,a,5864
1272,f,21558
1273,a,20947
1274,f,13573
1275,a,28870
1276,f,4942
1277,a,23889
1278,f,25101
1279,a,20575
1280,a,17602
1281,f,31462
1282,a,30008
1283,a,7896
1284,f,28574
1285,f,23889
1286,f,17883
1287,f,23275
1288,f,10565
1289,a,30825
1290,a,28322
1291,a,17146
1292,a,6023
1293,a,26276
1294,f,245
1295,a,16903
1296,a,1719
1297,a,7178
1298,a,28899
1299,f,11027
1300,a,15299
1301,f,32407
1302,a,26315
1303,f,8331
1304,a,15542
1305,a,15088
1306,f,944
1307,f,1393
1308,a,15557
1309,f,20413
1310,a,31493
1311,a,9075
1312,a,23742
1313,a,9444
1314,f,3817
1315,a,14891
1316,f,5815
1317,a,10241
1318,f,25107
1319,a,12496
1320,a,10904
1321,f,8462
1322,f,12287
1323,f,4101
1324,a,27367
1325,a,18360
1326,a,31851
1327,f,15803
1328,f,24420
1329,f,27795
1330,a,23470
1331,a,9482
1332,f,22426
1333,a,19659
1334,a,8305
1335,f,25135
1336,f,29921
1337,f,25616
1338,a,6722
1339,a,27555
1340,f,30459
1341,a,6363
1342,a,2277
1343,a,11934
1344,a,12386
1345,a,28554
1346,a,28837
1347,a,14105
1348,a,2964
1349,a,24969
1350,a,29404
1351,a,29280
1352,f,15716
1353,f,18358
1354,a,7744
1355,a,11725
1356,a,12070
1357,a,6469
1358,a,20801
1359,f,66
1360,a,3044
1361,a,15913
1362,f,19410
1363,f,21942
1364,a,2925
1365,a,13286
1366,a,28409
1367,a,13829
1368,a,7885
1369,a,14002
1370,f,21574
1371,f,15493
1372,a,12913
1373,f,23319
1374,f,19469
1375,a,31356
1376,f,13669
1377,f,21286
1378,a,23484
1379,f,7767
1380,a,32572
1381,a,6894
1382,a,30207
1383,a,27360
1384,a,13257
1385,f,13888
1386,f,6473
1387,a,32484
1388,f,6464
1389,a,6526
1390,a,25643
1391,f,27279
1392,a,28270
1393,f,24911
1394,a,2596
1395,f,1875
1396,f,22589
1397,a,6981
1398,a,31235
1399,a,27565
1400,f,10636
1401,a,3617
1402,a,27747
1403,a,2542
1404,f,17879
1405,a,15343
1406,a,7049
1407,f,29308
1408,f,24026
1409,f,22719
1410,a,9011
1411,f,11063
1412,a,3377
1413,a,10094
1414,f,28950
1415,a,24925
1416,a,6302
1417,a,23380
1418,f,7414
1419,a,20567
1420,f,9755
1421,f,8305
1422,a,20131
1423,f,16069
1424,a,31266
1425,f,13208
1426,a,1801
1427,a,276
1428,a,29855
1429,a,25286
1430,a,81
1431,a,3981
1432,a,22725
1433,a,27441
1434,a,17238
1435,a,22442
1436,f,19336
1437,a,1200
1438,a,10114
1439,a,17944
1440,a,3796
1441,a,17095
1442,a,16411
1443,f,6023
1444,f,19656
1445,f,23860
1446,a,31362
1447,a,20713
1448,a,11391
1449,a,1136
1450,a,3289
1451,a,18441
1452,f,28650
1453,a,10148
1454,f,16242
1455,a,6666
1456,f,31564
1457,a,28535
1458,a,2305
1459,f,22965
1460,f,1212
1461,f,22718
1462,f,29608
1463,a,12968
1464,a,19148
1465,f,27555
1466,a,22872
1467,a,332
1468,a,17647
1469,a,24674
1470,f,18778
1471,f,461
1472,a,608
1473,a,14734
1474,f,8931
1475,f,29944
1476,a,17192
1477,a,690
1478,f,16060
1479,a,18715
1480,a,7150
1481,f,12660
1482,a,28131
1483,f,4906
1484,a,3186
1485,f,19595
1486,f,2817
1487,a,29592
1488,f,11122
1489,a,29332
1490,f,8633
1491,a,13301
1492,a,14769
1493,f,17021
1494,f,32185
1495,a,361
1496,f,26449
1497,a,30397
1498,f,18037
1499,a,31180
1500,a,31724
1501,a,18342
1502,a,9804
1503,a,92
1504,a,21632
1505,f,7987
1506,a,28245
1507,a,10241
1508,a,28298
1509,f,18342
1510,a,24013
1511,f,27747
1512,a,12547
1513,a,8499
1514,f,1796
1515,f,23698
1516,a,10393
1517,a,2651
1518,f,21929
1519,f,1900
1520,a,8831
1521,a,28040
1522,f,4423
1523,a,27326
1524,a,9440
1525,f,14333
1526,f,4396
1527,a,10007
1528,a,11751
1529,f,4101
1530,a,10130
1531,f,1908
1532,a,28723
1533,a,18902
1534,a,5494
1535,f,32116
1536,a,31910
1537,a,15726
1538,a,2059
1539,f,17602
1540,a,12443
1541,a,30495
1542,a,2420
1543,a,10072
1544,a,28908
1545,a,1376
1546,f,20131
1547,a,28415
1548,f,1630
1549,a,5944
1550,a,1469
1551,f,24674
1552,a,17279
1553,f,28780
1554,a,1422
1555,f,24569
1556,a,11710
1557,f,11725
1558,f,31250
1559,a,12809
1560,f,11245
1561,a,25435
1562,f,3963
1563,f,31235
1564,a,24257
1565,a,21309
1566,f,4466
1567,a,3061
1568,a,26909
1569,a,30140
1570,a,31102
1571,f,5491
1572,a,21468
1573,a,6813
1574,f,4562
1575,a,8341
1576,f,13916
1577,f,24422
1578,f,2749
1579,a,451
1580,f,30333
1581,a,16943
1582,a,4297
1583,a,19353
1584,a,22438
1585,a,3439
1586,a,2312
1587,f,81
1588,a,24497
1589,a,15882
1590,a,39
1591,a,26917
1592,a,25955
1593,a,28948
1594,f,23041
1595,a,28294
1596,f,31362
1597,f,3871
1598,f,32101
1599,a,21602
1600,a,2125
1601,a,29763
1602,a,6114
1603,a,3547
1604,f,9101
1605,a,8705
1606,a,18924
1607,a,28983
1608,a,195
1609,f,720
1610,a,7465
1611,f,8786
1612,f,21446
1613,a,32045
1614,f,11165
1615,f,1801
1616,a,27104
1617,a,4838
1618,a,30379
1619,f,21742
1620,a,15804
1621,f,13895
1622,a,11651
1623,f,30806
1624,a,5953
1625,f,26546
1626,a,16256
1627,f,24963
1628,a,28595
1629,f,26274
1630,a,10250
1631,f,25756
1632,f,12447
1633,f,15779
1634,f,32645
1635,a,2842
1636,a,18265
1637,f,2872
1638,a,13689
1639,f,22478
1640,a,5154
1641,a,9995
1642,a,29572
1643,f,19693
1644,a,5194
1645,a,4145
1646,f,12601
1647,a,22760
1648,a,1374
1649,f,6504
1650,a,32439
1651,a,11595
1652,a,3500
1653,f,19266
1654,a,29434
1655,f,32585
1656,a,17709
1657,a,7047
1658,a,5372
1659,f,1246
1660,f,14002
1661,f,28273
1662,f,26284
1663,f,6173
1664,a,3865
1665,a,3263
1666,f,6018
1667,a,5568
1668,a,11330
1669,f,13884
1670,a,2540
1671,f,20039
1672,f,2180
1673,a,32673
1674,f,21760
1675,f,3709
1676,a,16169
1677,f,12314
1678,a,152
1679,a,15710
1680,f,3981
1681,a,27820
1682,f,22746
1683,f,3479
1684,f,23045
1685,a,6105
1686,f,31217
1687,a,31966
1688,a,23648
1689,f,20883
1690,a,16355
1691,f,24864
1692,a,2041
1693,f,23648
1694,a,9146
1695,f,1534
1696,f,16628
1697,a,30045
1698,a,7195
1699,a,19141
1700,a,26850
1701,f,25804
1702,a,12389
1703,f,7965
1704,a,23286
1705,f,29703
1706,a,16842
1707,a,13764
1708,a,22958
1709,a,28437
1710,f,9232
1711,f,1881
1712,a,17264
1713,a,19625
1714,a,13379
1715,f,21468
1716,a,24312
1717,f,20369
1718,f,152
1719,f,10337
1720,f,24493
1721,f,28245
1722,f,3377
1723,a,24998
1724,a,17244
1725,a,27576
1726,a,30566
1727,a,28575
1728,f,10509
1729,a,30116
1730,a,30471
1731,f,13379
1732,a,11976
1733,a,30268
1734,a,13413
1735,f,25688
1736,f,18899
1737,a,7028
1738,a,3605
1739,f,3010
1740,f,20307
1741,f,16251
1742,f,15910
1743,f,28298
1744,f,20713
1745,a,12612
1746,a,30677
1747,f,9817
1748,a,19961
1749,f,1969
1750,a,14653
1751,a,7055
1752,f,10475
1753,f,13286
1754,a,17239
1755,f,2059
1756,a,21849
1757,f,7047
1758,a,26196
1759,a,11321
1760,a,1471
1761,f,608
1762,f,13749
1763,a,16715
1764,a,28164
1765,f,30095
1766,f,29592
1767,a,15235
1768,a,6905
1769,f,27060
1770,f,20244
1771,f,5648
1772,f,10130
1773,f,6622
1774,f,24880
1775,a,23834
1776,a,32500
1777,f,16656
1778,a,26531
1779,a,4445
1780,f,15712
1781,f,28837
1782,a,24045
1783,a,18761
1784,a,21689
1785,a,18853
1786,f,20088
1787,a,16559
1788,f,2125
1789,a,17497
1790,a,16202
1791,a,14263
1792,a,29473
1793,f,3183
1794,f,6880
1795,a,13702
1796,a,27676
1797,a,3734
1798,a,17308
1799,a,7521
1800,a,1643
1801,a,4502
1802,a,22175
1803,a,8698
1804,f,6846
1805,a,21741
1806,f,20709
1807,f,24998
1808,f,13884
1809,f,26927
1810,a,11256
1811,a,2127
1812,f,12017
1813,f,5430
1814,f,28899
1815,a,295
1816,a,12727
1817,f,1858
1818,a,18843
1819,f,28415
1820,a,28460
1821,a,27963
1822,f,4229
1823,f,26917
1824,f,7314
1825,a,25749
1826,f,3796
1827,f,12043
1828,a,19526
1829,f,21894
1830,f,2690
1831,a,27696
1832,a,19512
1833,a,23972
1834,a,18973
1835,f,25823
1836,f,2133
1837,f,20575
1838,f,29485
1839,f,29391
1840,a,5505
1841,a,12894
1842,a,5058
1843,f,20591
1844,a,22065
1845,a,30391
1846,a,21260
1847,a,3560
1848,a,27097
1849,f,28508
1850,f,4180
1851,a,2195
1852,a,31236
1853,f,30506
1854,a,30831
1855,f,20685
1856,a,19503
1857,a,5990
1858,f,7348
1859,a,32475
1860,a,24006
1861,a,28165
1862,a,8406
1863,a,12980
1864,f,9804
1865,a,6653
1866,a,10534
1867,f,19646
1868,a,13275
1869,f,8184
1870,f,18713
1871,a,19381
1872,a,29377
1873,a,8968
1874,a,14577
1875,f,1374
1876,a,22358
1877,a,28495
1878,f,25005
