time,op,size
519,f,4095
520,a,8190
521,f,8190
522,a,4095
523,a,4095
524,f,4095
525,f,4095
526,a,8190
527,f,8190
528,a,4095
529,a,4095
530,f,4095
531,f,4095
532,a,8190
533,f,8190
534,a,4095
535,a,4095
536,f,4095
537,f,4095
538,a,8190
539,f,8190
540,a,4095
541,a,4095
542,f,4095
543,f,4095
544,a,8190
545,f,8190
546,a,4095
547,a,4095
548,f,4095
549,f,4095
550,a,8190
551,f,8190
552,a,4095
553,a,4095
554,f,4095
555,f,4095
556,a,8190
557,f,8190
558,a,4095
559,a,4095
560,f,4095
561,f,4095
562,a,8190
563,f,8190
564,a,4095
565,a,4095
566,f,4095
567,f,4095
568,a,8190
569,f,8190
570,a,4095
571,a,4095
572,f,4095
573,f,4095
574,a,8190
575,f,8190
576,a,4095
577,a,4095
578,f,4095
579,f,4095
580,a,8190
581,f,8190
582,a,4095
583,a,4095
584,f,4095
585,f,4095
586,a,8190
587,f,8190
588,a,4095
589,a,4095
590,f,4095
591,f,4095
592,a,8190
593,f,8190
594,a,4095
595,a,4095
596,f,4095
597,f,4095
598,a,8190
599,f,8190
600,a,4095
601,a,4095
602,f,4095
603,f,4095
604,a,8190
605,f,8190
606,a,4095
607,a,4095
608,f,4095
609,f,4095
610,a,8190
611,f,8190
612,a,4095
613,a,4095
614,f,4095
615,f,4095
616,a,8190
617,f,8190
618,a,4095
619,a,4095
620,f,4095
621,f,4095
622,a,8190
623,f,8190
624,a,4095
625,a,4095
626,f,4095
627,f,4095
628,a,8190
629,f,8190
630,a,4095
631,a,4095
632,f,4095
633,f,4095
634,a,8190
635,f,8190
636,a,4095
637,a,4095
638,f,4095
639,f,4095
640,a,8190
641,f,8190
642,a,4095
643,a,4095
644,f,4095
645,f,4095
646,a,8190
647,f,8190
648,a,4095
649,a,4095
650,f,4095
651,f,4095
652,a,8190
653,f,8190
654,a,4095
655,a,4095
656,f,4095
657,f,4095
658,a,8190
659,f,8190
660,a,4095
661,a,4095
662,f,4095
663,f,4095
664,a,8190
665,f,8190
666,a,4095
667,a,4095
668,f,4095
669,f,4095
670,a,8190
671,f,8190
672,a,4095
673,a,4095
674,f,4095
675,f,4095
676,a,8190
677,f,8190
678,a,4095
679,a,4095
680,f,4095
681,f,4095
682,a,8190
683,f,8190
684,a,4095
685,a,4095
686,f,4095
687,f,4095
688,a,8190
689,f,8190
690,a,4095
691,a,4095
692,f,4095
693,f,4095
694,a,8190
695,f,8190
696,a,4095
697,a,4095
698,f,4095
699,f,4095
700,a,8190
701,f,8190
702,a,4095
703,a,4095
704,f,4095
705,f,4095
706,a,8190
707,f,8190
708,a,4095
709,a,4095
710,f,4095
711,f,4095
712,a,8190
713,f,8190
714,a,4095
715,a,4095
716,f,4095
717,f,4095
718,a,8190
719,f,8190
720,a,4095
721,a,4095
722,f,4095
723,f,4095
724,a,8190
725,f,8190
726,a,4095
727,a,4095
728,f,4095
729,f,4095
730,a,8190
731,f,8190
732,a,4095
733,a,4095
734,f,4095
735,f,4095
736,a,8190
737,f,8190
738,a,4095
739,a,4095
740,f,4095
741,f,4095
742,a,8190
743,f,8190
744,a,4095
745,a,4095
746,f,4095
747,f,4095
748,a,8190
749,f,8190
750,a,4095
751,a,4095
752,f,4095
753,f,4095
754,a,8190
755,f,8190
756,a,4095
757,a,4095
758,f,4095
759,f,4095
760,a,8190
761,f,8190
762,a,4095
763,a,4095
764,f,4095
765,f,4095
766,a,8190
767,f,8190
768,a,4095
769,a,4095
770,f,4095
771,f,4095
772,a,8190
773,f,8190
774,a,4095
775,a,4095
776,f,4095
777,f,4095
778,a,8190
779,f,8190
780,a,4095
781,a,4095
782,f,4095
783,f,4095
784,a,8190
785,f,8190
786,a,4095
787,a,4095
788,f,4095
789,f,4095
790,a,8190
791,f,8190
792,a,4095
793,a,4095
794,f,4095
795,f,4095
796,a,8190
797,f,8190
798,a,4095
799,a,4095
800,f,4095
801,f,4095
802,a,8190
803,f,8190
804,a,4095
805,a,4095
806,f,4095
807,f,4095
808,a,8190
809,f,8190
810,a,4095
811,a,4095
812,f,4095
813,f,4095
814,a,8190
815,f,8190
816,a,4095
817,a,4095
818,f,4095
819,f,4095
820,a,8190
821,f,8190
822,a,4095
823,a,4095
824,f,4095
825,f,4095
826,a,8190
827,f,8190
828,a,4095
829,a,4095
830,f,4095
831,f,4095
832,a,8190
833,f,8190
834,a,4095
835,a,4095
836,f,4095
837,f,4095
838,a,8190
839,f,8190
840,a,4095
841,a,4095
842,f,4095
843,f,4095
844,a,8190
845,f,8190
846,a,4095
847,a,4095
848,f,4095
849,f,4095
850,a,8190
851,f,8190
852,a,4095
853,a,4095
854,f,4095
855,f,4095
856,a,8190
857,f,8190
858,a,4095
859,a,4095
860,f,4095
861,f,4095
862,a,8190
863,f,8190
864,a,4095
865,a,4095
866,f,4095
867,f,4095
868,a,8190
869,f,8190
870,a,4095
871,a,4095
872,f,4095
873,f,4095
874,a,8190
875,f,8190
876,a,4095
877,a,4095
878,f,4095
879,f,4095
880,a,8190
881,f,8190
882,a,4095
883,a,4095
884,f,4095
885,f,4095
886,a,8190
887,f,8190
888,a,4095
889,a,4095
890,f,4095
891,f,4095
892,a,8190
893,f,8190
894,a,4095
895,a,4095
896,f,4095
897,f,4095
898,a,8190
899,f,8190
900,a,4095
901,a,4095
902,f,4095
903,f,4095
904,a,8190
905,f,8190
906,a,4095
907,a,4095
908,f,4095
909,f,4095
910,a,8190
911,f,8190
912,a,4095
913,a,4095
914,f,4095
915,f,4095
916,a,8190
917,f,8190
918,a,4095
919,a,4095
920,f,4095
921,f,4095
922,a,8190
923,f,8190
924,a,4095
925,a,4095
926,f,4095
927,f,4095
928,a,8190
929,f,8190
930,a,4095
931,a,4095
932,f,4095
933,f,4095
934,a,8190
935,f,8190
936,a,4095
937,a,4095
938,f,4095
939,f,4095
940,a,8190
941,f,8190
942,a,4095
943,a,4095
944,f,4095
945,f,4095
946,a,8190
947,f,8190
948,a,4095
949,a,4095
950,f,4095
951,f,4095
952,a,8190
953,f,8190
954,a,4095
955,a,4095
956,f,4095
957,f,4095
958,a,8190
959,f,8190
960,a,4095
961,a,4095
962,f,4095
963,f,4095
964,a,8190
965,f,8190
966,a,4095
967,a,4095
968,f,4095
969,f,4095
970,a,8190
971,f,8190
972,a,4095
973,a,4095
974,f,4095
975,f,4095
976,a,8190
977,f,8190
978,a,4095
979,a,4095
980,f,4095
981,f,4095
982,a,8190
983,f,8190
984,a,4095
985,a,4095
986,f,4095
987,f,4095
988,a,8190
989,f,8190
990,a,4095
991,a,4095
992,f,4095
993,f,4095
994,a,8190
995,f,8190
996,a,4095
997,a,4095
998,f,4095
999,f,4095
1000,a,8190
1001,f,8190
1002,a,4095
1003,a,4095
1004,f,4095
1005,f,4095
1006,a,8190
1007,f,8190
1008,a,4095
1009,a,4095
1010,f,4095
1011,f,4095
1012,a,8190
1013,f,8190
1014,a,4095
1015,a,4095
1016,f,4095
1017,f,4095
1018,a,8190
1019,f,8190
1020,a,4095
1021,a,4095
1022,f,4095
1023,f,4095
1024,a,8190
1025,f,8190
1026,a,4095
1027,a,4095
1028,f,4095
1029,f,4095
1030,a,8190
1031,f,8190
1032,a,4095
1033,a,4095
1034,f,4095
1035,f,4095
1036,a,8190
1037,f,8190
1038,a,4095
1039,a,4095
1040,f,4095
1041,f,4095
1042,a,8190
1043,f,8190
1044,a,4095
1045,a,4095
1046,f,4095
1047,f,4095
1048,a,8190
1049,f,8190
1050,a,4095
1051,a,4095
1052,f,4095
1053,f,4095
1054,a,8190
1055,f,8190
1056,a,4095
1057,a,4095
1058,f,4095
1059,f,4095
1060,a,8190
1061,f,8190
1062,a,4095
1063,a,4095
1064,f,4095
1065,f,4095
1066,a,8190
1067,f,8190
1068,a,4095
1069,a,4095
1070,f,4095
1071,f,4095
1072,a,8190
1073,f,8190
1074,a,4095
1075,a,4095
1076,f,4095
1077,f,4095
1078,a,8190
1079,f,8190
1080,a,4095
1081,a,4095
1082,f,4095
1083,f,4095
1084,a,8190
1085,f,8190
1086,a,4095
1087,a,4095
1088,f,4095
1089,f,4095
1090,a,8190
1091,f,8190
1092,a,4095
1093,a,4095
1094,f,4095
1095,f,4095
1096,a,8190
1097,f,8190
1098,a,4095
1099,a,4095
1100,f,4095
1101,f,4095
1102,a,8190
1103,f,8190
1104,a,4095
1105,a,4095
1106,f,4095
1107,f,4095
1108,a,8190
1109,f,8190
1110,a,4095
1111,a,4095
1112,f,4095
1113,f,4095
1114,a,8190
1115,f,8190
1116,a,4095
1117,a,4095
1118,f,4095
1119,f,4095
1120,a,8190
1121,f,8190
1122,a,4095
1123,a,4095
1124,f,4095
1125,f,4095
1126,a,8190
1127,f,8190
1128,a,4095
1129,a,4095
1130,f,4095
1131,f,4095
1132,a,8190
1133,f,8190
1134,a,4095
1135,a,4095
1136,f,4095
1137,f,4095
1138,a,8190
1139,f,8190
1140,a,4095
1141,a,4095
1142,f,4095
1143,f,4095
1144,a,8190
1145,f,8190
1146,a,4095
1147,a,4095
1148,f,4095
1149,f,4095
1150,a,8190
1151,f,8190
1152,a,4095
1153,a,4095
1154,f,4095
1155,f,4095
1156,a,8190
1157,f,8190
1158,a,4095
1159,a,4095
1160,f,4095
1161,f,4095
1162,a,8190
1163,f,8190
1164,a,4095
1165,a,4095
1166,f,4095
1167,f,4095
1168,a,8190
1169,f,8190
1170,a,4095
1171,a,4095
1172,f,4095
1173,f,4095
1174,a,8190
1175,f,8190
1176,a,4095
1177,a,4095
1178,f,4095
1179,f,4095
1180,a,8190
1181,f,8190
1182,a,4095
1183,a,4095
1184,f,4095
1185,f,4095
1186,a,8190
1187,f,8190
1188,a,4095
1189,a,4095
1190,f,4095
1191,f,4095
1192,a,8190
1193,f,8190
1194,a,4095
1195,a,4095
1196,f,4095
1197,f,4095
1198,a,8190
1199,f,8190
1200,a,4095
1201,a,4095
1202,f,4095
1203,f,4095
1204,a,8190
1205,f,8190
1206,a,4095
1207,a,4095
1208,f,4095
1209,f,4095
1210,a,8190
1211,f,8190
1212,a,4095
1213,a,4095
1214,f,4095
1215,f,4095
1216,a,8190
1217,f,8190
1218,a,4095
1219,a,4095
1220,f,4095
1221,f,4095
1222,a,8190
1223,f,8190
1224,a,4095
1225,a,4095
1226,f,4095
1227,f,4095
1228,a,8190
1229,f,8190
1230,a,4095
1231,a,4095
1232,f,4095
1233,f,4095
1234,a,8190
1235,f,8190
1236,a,4095
1237,a,4095
1238,f,4095
1239,f,4095
1240,a,8190
1241,f,8190
1242,a,4095
1243,a,4095
1244,f,4095
1245,f,4095
1246,a,8190
1247,f,8190
1248,a,4095
1249,a,4095
1250,f,4095
1251,f,4095
1252,a,8190
1253,f,8190
1254,a,4095
1255,a,4095
1256,f,4095
1257,f,4095
1258,a,8190
1259,f,8190
1260,a,4095
1261,a,4095
1262,f,4095
1263,f,4095
1264,a,8190
1265,f,8190
1266,a,4095
1267,a,4095
1268,f,4095
1269,f,4095
1270,a,8190
1271,f,8190
1272,a,4095
1273,a,4095
1274,f,4095
1275,f,4095
1276,a,8190
1277,f,8190
1278,a,4095
1279,a,4095
1280,f,4095
1281,f,4095
1282,a,8190
1283,f,8190
1284,a,4095
1285,a,4095
1286,f,4095
1287,f,4095
1288,a,8190
1289,f,8190
1290,a,4095
1291,a,4095
1292,f,4095
1293,f,4095
1294,a,8190
1295,f,8190
1296,a,4095
1297,a,4095
1298,f,4095
1299,f,4095
1300,a,8190
1301,f,8190
1302,a,4095
1303,a,4095
1304,f,4095
1305,f,4095
1306,a,8190
1307,f,8190
1308,a,4095
1309,a,4095
1310,f,4095
1311,f,4095
1312,a,8190
1313,f,8190
1314,a,4095
1315,a,4095
1316,f,4095
1317,f,4095
1318,a,8190
1319,f,8190
1320,a,4095
1321,a,4095
1322,f,4095
1323,f,4095
1324,a,8190
1325,f,8190
1326,a,4095
1327,a,4095
1328,f,4095
1329,f,4095
1330,a,8190
1331,f,8190
1332,a,4095
1333,a,4095
1334,f,4095
1335,f,4095
1336,a,8190
1337,f,8190
1338,a,4095
1339,a,4095
1340,f,4095
1341,f,4095
1342,a,8190
1343,f,8190
1344,a,4095
1345,a,4095
1346,f,4095
1347,f,4095
1348,a,8190
1349,f,8190
1350,a,4095
1351,a,4095
1352,f,4095
1353,f,4095
1354,a,8190
1355,f,8190
1356,a,4095
1357,a,4095
1358,f,4095
1359,f,4095
1360,a,8190
1361,f,8190
1362,a,4095
1363,a,4095
1364,f,4095
1365,f,4095
1366,a,8190
1367,f,8190
1368,a,4095
1369,a,4095
1370,f,4095
1371,f,4095
1372,a,8190
1373,f,8190
1374,a,4095
1375,a,4095
1376,f,4095
1377,f,4095
1378,a,8190
1379,f,8190
1380,a,4095
1381,a,4095
1382,f,4095
1383,f,4095
1384,a,8190
1385,f,8190
1386,a,4095
1387,a,4095
1388,f,4095
1389,f,4095
1390,a,8190
1391,f,8190
1392,a,4095
1393,a,4095
1394,f,4095
1395,f,4095
1396,a,8190
1397,f,8190
1398,a,4095
1399,a,4095
1400,f,4095
1401,f,4095
1402,a,8190
1403,f,8190
1404,a,4095
1405,a,4095
1406,f,4095
1407,f,4095
1408,a,8190
1409,f,8190
1410,a,4095
1411,a,4095
1412,f,4095
1413,f,4095
1414,a,8190
1415,f,8190
1416,a,4095
1417,a,4095
1418,f,4095
1419,f,4095
1420,a,8190
1421,f,8190
1422,a,4095
1423,a,4095
1424,f,4095
1425,f,4095
1426,a,8190
1427,f,8190
1428,a,4095
1429,a,4095
1430,f,4095
1431,f,4095
1432,a,8190
1433,f,8190
1434,a,4095
1435,a,4095
1436,f,4095
1437,f,4095
1438,a,8190
1439,f,8190
1440,a,4095
1441,a,4095
1442,f,4095
1443,f,4095
1444,a,8190
1445,f,8190
1446,a,4095
1447,a,4095
1448,f,4095
1449,f,4095
1450,a,8190
1451,f,8190
1452,a,4095
1453,a,4095
1454,f,4095
1455,f,4095
1456,a,8190
1457,f,8190
1458,a,4095
1459,a,4095
1460,f,4095
1461,f,4095
1462,a,8190
1463,f,8190
1464,a,4095
1465,a,4095
1466,f,4095
1467,f,4095
1468,a,8190
1469,f,8190
1470,a,4095
1471,a,4095
1472,f,4095
1473,f,4095
1474,a,8190
1475,f,8190
1476,a,4095
1477,a,4095
1478,f,4095
1479,f,4095
1480,a,8190
1481,f,8190
1482,a,4095
1483,a,4095
1484,f,4095
1485,f,4095
1486,a,8190
1487,f,8190
1488,a,4095
1489,a,4095
1490,f,4095
1491,f,4095
1492,a,8190
1493,f,8190
1494,a,4095
1495,a,4095
1496,f,4095
1497,f,4095
1498,a,8190
1499,f,8190
1500,a,4095
1501,a,4095
1502,f,4095
1503,f,4095
1504,a,8190
1505,f,8190
1506,a,4095
1507,a,4095
1508,f,4095
1509,f,4095
1510,a,8190
1511,f,8190
1512,a,4095
1513,a,4095
1514,f,4095
1515,f,4095
1516,a,8190
1517,f,8190
1518,a,4095
1519,a,4095
1520,f,4095
1521,f,4095
1522,a,8190
1523,f,8190
1524,a,4095
1525,a,4095
1526,f,4095
1527,f,4095
1528,a,8190
1529,f,8190
1530,a,4095
1531,a,4095
1532,f,4095
1533,f,4095
1534,a,8190
1535,f,8190
1536,a,4095
1537,a,4095
1538,f,4095
1539,f,4095
1540,a,8190
1541,f,8190
1542,a,4095
1543,a,4095
1544,f,4095
1545,f,4095
1546,a,8190
1547,f,8190
1548,a,4095
1549,a,4095
1550,f,4095
1551,f,4095
1552,a,8190
1553,f,8190
1554,a,4095
1555,a,4095
1556,f,4095
1557,f,4095
1558,a,8190
1559,f,8190
1560,a,4095
1561,a,4095
1562,f,4095
1563,f,4095
1564,a,8190
1565,f,8190
1566,a,4095
1567,a,4095
1568,f,4095
1569,f,4095
1570,a,8190
1571,f,8190
1572,a,4095
1573,a,4095
1574,f,4095
1575,f,4095
1576,a,8190
1577,f,8190
1578,a,4095
1579,a,4095
1580,f,4095
1581,f,4095
1582,a,8190
1583,f,8190
1584,a,4095
1585,a,4095
1586,f,4095
1587,f,4095
1588,a,8190
1589,f,8190
1590,a,4095
1591,a,4095
1592,f,4095
1593,f,4095
1594,a,8190
1595,f,8190
1596,a,4095
1597,a,4095
1598,f,4095
1599,f,4095
1600,a,8190
1601,f,8190
1602,a,4095
1603,a,4095
1604,f,4095
1605,f,4095
1606,a,8190
1607,f,8190
1608,a,4095
1609,a,4095
1610,f,4095
1611,f,4095
1612,a,8190
1613,f,8190
1614,a,4095
1615,a,4095
1616,f,4095
1617,f,4095
1618,a,8190
1619,f,8190
1620,a,4095
1621,a,4095
1622,f,4095
1623,f,4095
1624,a,8190
1625,f,8190
1626,a,4095
1627,a,4095
1628,f,4095
1629,f,4095
1630,a,8190
1631,f,8190
1632,a,4095
1633,a,4095
1634,f,4095
1635,f,4095
1636,a,8190
1637,f,8190
1638,a,4095
1639,a,4095
1640,f,4095
1641,f,4095
1642,a,8190
1643,f,8190
1644,a,4095
1645,a,4095
1646,f,4095
1647,f,4095
1648,a,8190
1649,f,8190
1650,a,4095
1651,a,4095
1652,f,4095
1653,f,4095
1654,a,8190
1655,f,8190
1656,a,4095
1657,a,4095
1658,f,4095
1659,f,4095
1660,a,8190
1661,f,8190
1662,a,4095
1663,a,4095
1664,f,4095
1665,f,4095
1666,a,8190
1667,f,8190
1668,a,4095
1669,a,4095
1670,f,4095
1671,f,4095
1672,a,8190
1673,f,8190
1674,a,4095
1675,a,4095
1676,f,4095
1677,f,4095
1678,a,8190
1679,f,8190
1680,a,4095
1681,a,4095
1682,f,4095
1683,f,4095
1684,a,8190
1685,f,8190
1686,a,4095
1687,a,4095
1688,f,4095
1689,f,4095
1690,a,8190
1691,f,8190
1692,a,4095
1693,a,4095
1694,f,4095
1695,f,4095
1696,a,8190
1697,f,8190
1698,a,4095
1699,a,4095
1700,f,4095
1701,f,4095
1702,a,8190
1703,f,8190
1704,a,4095
1705,a,4095
1706,f,4095
1707,f,4095
1708,a,8190
1709,f,8190
1710,a,4095
1711,a,4095
1712,f,4095
1713,f,4095
1714,a,8190
1715,f,8190
1716,a,4095
1717,a,4095
1718,f,4095
1719,f,4095
1720,a,8190
1721,f,8190
1722,a,4095
1723,a,4095
1724,f,4095
1725,f,4095
1726,a,8190
1727,f,8190
1728,a,4095
1729,a,4095
1730,f,4095
1731,f,4095
1732,a,8190
1733,f,8190
1734,a,4095
1735,a,4095
1736,f,4095
1737,f,4095
1738,a,8190
1739,f,8190
1740,a,4095
1741,a,4095
1742,f,4095
1743,f,4095
1744,a,8190
1745,f,8190
1746,a,4095
1747,a,4095
1748,f,4095
1749,f,4095
1750,a,8190
1751,f,8190
1752,a,4095
1753,a,4095
1754,f,4095
1755,f,4095
1756,a,8190
1757,f,8190
1758,a,4095
1759,a,4095
1760,f,4095
1761,f,4095
1762,a,8190
1763,f,8190
1764,a,4095
1765,a,4095
1766,f,4095
1767,f,4095
1768,a,8190
1769,f,8190
1770,a,4095
1771,a,4095
1772,f,4095
1773,f,4095
1774,a,8190
1775,f,8190
1776,a,4095
1777,a,4095
1778,f,4095
1779,f,4095
1780,a,8190
1781,f,8190
1782,a,4095
1783,a,4095
1784,f,4095
1785,f,4095
1786,a,8190
1787,f,8190
1788,a,4095
1789,a,4095
1790,f,4095
1791,f,4095
1792,a,8190
1793,f,8190
1794,a,4095
1795,a,4095
1796,f,4095
1797,f,4095
1798,a,8190
1799,f,8190
1800,a,4095
1801,a,4095
1802,f,4095
1803,f,4095
1804,a,8190
1805,f,8190
1806,a,4095
1807,a,4095
1808,f,4095
1809,f,4095
1810,a,8190
1811,f,8190
1812,a,4095
1813,a,4095
1814,f,4095
1815,f,4095
1816,a,8190
1817,f,8190
1818,a,4095
1819,a,4095
1820,f,4095
1821,f,4095
1822,a,8190
1823,f,8190
1824,a,4095
1825,a,4095
1826,f,4095
1827,f,4095
1828,a,8190
1829,f,8190
1830,a,4095
1831,a,4095
1832,f,4095
1833,f,4095
1834,a,8190
1835,f,8190
1836,a,4095
1837,a,4095
1838,f,4095
1839,f,4095
1840,a,8190
1841,f,8190
1842,a,4095
1843,a,4095
1844,f,4095
1845,f,4095
1846,a,8190
1847,f,8190
1848,a,4095
1849,a,4095
1850,f,4095
1851,f,4095
1852,a,8190
1853,f,8190
1854,a,4095
1855,a,4095
1856,f,4095
1857,f,4095
1858,a,8190
1859,f,8190
1860,a,4095
1861,a,4095
1862,f,4095
1863,f,4095
1864,a,8190
1865,f,8190
1866,a,4095
1867,a,4095
1868,f,4095
1869,f,4095
1870,a,8190
1871,f,8190
1872,a,4095
