size,count
10007,1
10031,1
10043,1
10072,1
10094,1
10114,1
10117,1
10128,1
10130,1
10132,1
10138,1
10148,1
10155,1
10156,1
10157,1
10209,1
10221,1
10238,1
10241,2
10250,1
10300,1
10323,1
10328,1
10330,1
10337,1
10376,1
10377,1
10393,1
10395,1
10401,1
10409,1
10414,1
10415,1
10447,1
10475,1
10478,1
10495,1
10508,1
10509,1
10513,1
10534,1
10544,1
10558,1
10565,1
10612,1
10636,1
10673,1
10675,1
10689,1
10691,1
10718,1
10739,1
10748,1
10774,1
10781,1
10796,1
10807,2
10831,1
10840,1
10842,1
10854,1
10868,1
10887,1
10894,1
10896,1
10902,1
10904,1
10925,1
10929,1
10932,1
10940,1
10961,2
10969,1
10983,1
10990,1
11009,1
11016,1
11027,1
11060,1
11063,1
11069,1
11070,1
11081,1
11122,1
11134,1
11136,1
11142,1
11165,1
11227,1
11245,1
11256,1
11263,1
11275,1
11286,1
11292,1
11321,1
11330,1
11340,1
11343,1
11387,1
11391,1
11407,1
11409,1
11413,1
11422,1
11423,1
11434,1
11438,1
11453,1
11475,1
11483,1
11487,1
11493,1
11507,1
11541,1
11546,1
11586,1
11595,1
11623,1
11633,1
11641,1
11643,1
11651,1
11656,1
11657,1
11659,1
11662,1
11665,1
11668,1
11672,1
11674,1
11688,1
11710,1
11725,1
11744,1
11751,1
11759,1
11828,1
11837,1
11842,1
11846,1
11893,1
11925,1
11930,1
11934,1
11937,1
11947,1
11949,1
11976,1
11996,1
11997,1
12006,1
12017,1
12043,1
12070,1
12073,1
12121,1
12174,1
12185,2
12187,1
12194,1
12225,1
12238,1
12247,1
12261,1
12262,1
12287,1
12298,1
12314,2
12323,1
12328,1
12330,1
12386,1
12389,1
12399,1
12443,1
12447,1
12469,1
12496,2
12497,1
12511,1
12538,1
12547,1
12555,1
12588,1
12599,1
12601,1
12612,1
12656,1
12660,1
12681,1
12714,1
12722,1
12727,1
12737,1
12738,1
12740,1
12745,1
12746,1
12747,1
12809,1
12834,1
12894,1
12902,1
12910,1
12912,2
12913,1
12968,1
12980,2
12998,1
13008,1
13012,1
13032,1
13036,1
13060,1
13115,1
13123,1
13124,1
13176,2
13184,1
13208,2
13212,1
13222,1
13250,1
13252,1
13253,1
13254,1
13257,1
13275,1
13283,1
13286,2
13301,1
13336,1
13368,1
13379,1
13412,1
13413,1
13436,1
13464,1
13467,1
13473,1
13496,1
13530,1
13544,1
13564,1
13573,1
13579,1
13592,1
13606,1
13607,1
13609,1
13641,1
13661,1
13665,1
13669,1
13672,1
13689,1
13702,1
13708,1
13731,1
13735,1
13743,2
13747,1
13749,1
13764,1
13768,1
13792,1
13793,1
13803,1
13809,2
13829,2
13847,1
13861,1
13871,1
13880,1
13884,2
13888,2
13895,1
13899,1
13902,1
13910,1
13916,1
13922,1
13924,1
13929,1
13976,1
13979,1
13989,1
14002,1
14011,1
14014,1
14020,1
14042,1
14080,1
14096,1
14105,1
14129,1
14136,1
14138,1
14164,1
14189,1
14198,1
14231,1
14234,1
14247,1
14249,1
14263,1
14266,1
14305,1
14311,1
14314,1
14329,1
14333,1
14334,1
14342,1
14376,1
14377,1
14395,1
14413,1
14428,1
14430,1
14432,1
14436,1
14475,1
14476,1
14521,1
14534,1
14570,1
14574,1
14577,1
14608,1
14619,1
14632,1
14645,1
14653,1
14658,1
14661,1
14684,1
14694,1
14728,1
14734,2
14745,1
14753,1
14769,1
14781,1
14813,1
14820,2
14824,1
14825,1
14827,1
14838,1
14847,1
14866,1
14874,1
14891,1
14900,1
14914,1
14918,1
14921,1
14925,1
14945,1
14947,1
14957,1
14981,1
14986,1
15005,1
15011,1
15031,1
15034,1
15037,1
15065,1
15083,1
15088,2
15151,1
15167,1
15168,1
15175,1
15180,1
15213,1
15214,1
15235,1
15299,1
15309,1
15317,1
15343,1
15362,1
15376,1
15407,1
15423,1
15435,1
15461,1
15471,1
15482,1
15493,1
15522,1
15538,1
15542,1
15546,1
15557,1
15573,1
15593,1
15598,1
15619,1
15628,1
15635,1
15648,1
15650,1
15652,1
15683,1
15704,1
15710,1
15711,1
15712,1
15716,1
15721,1
15726,1
15779,1
15784,2
15803,2
15804,1
15805,1
15828,1
15846,1
15876,1
15882,1
15910,1
15913,1
15929,1
15937,1
15945,1
15950,2
15955,1
15956,1
15960,1
15968,1
15980,1
16009,1
16030,1
16046,1
16049,1
16060,1
16069,1
16077,1
16089,1
16090,1
16102,1
16113,1
16123,1
16125,1
16145,1
16157,1
16163,2
16169,1
16176,1
16202,1
16223,1
16228,1
16235,1
16242,2
16251,1
16256,1
16276,1
16303,1
16318,1
16324,1
16340,1
16355,1
16363,1
16368,1
16379,1
16388,2
16411,1
16427,1
16443,1
16467,1
16522,1
16559,2
16567,1
16605,1
16628,1
16630,1
16653,1
16656,1
16680,1
16715,1
16745,1
16768,1
16840,1
16842,1
16845,1
16874,1
16881,1
16885,1
16903,1
16916,1
16943,1
16962,1
17006,1
17011,1
17021,1
17041,1
17052,1
17062,1
17063,1
17072,1
17085,1
17093,1
17095,1
17122,1
17126,1
17141,1
17146,1
17149,1
17175,1
17192,1
17201,1
17216,1
17238,1
17239,1
17240,1
17243,1
17244,1
17264,1
17279,1
17295,1
17300,1
17308,1
17329,1
17331,2
17341,1
17358,1
17365,1
17409,1
17418,1
17452,1
17455,1
17468,1
17495,1
17497,1
17508,1
17540,1
17554,2
17572,1
17583,1
17587,1
17602,1
17628,1
17630,1
17647,1
17652,1
17692,1
17704,2
17709,1
17717,1
17730,1
17735,1
17742,1
17766,1
17792,1
17801,1
17822,1
17840,1
17879,1
17883,1
17908,1
17916,1
17944,1
17980,1
18020,1
18025,1
18037,1
18039,1
18064,1
18071,1
18087,1
18101,1
18104,1
18124,1
18136,1
18138,1
18180,1
18181,1
18216,1
18221,1
18241,1
18249,1
18258,1
18264,2
18265,1
18287,1
18311,1
18315,1
18320,1
18321,1
18323,1
18342,1
18348,1
18349,1
18353,1
18358,2
18360,1
18390,1
18402,1
18441,1
18458,1
18476,1
18492,1
18564,1
18565,1
18570,1
18571,1
18593,1
18596,1
18619,1
18641,1
18644,1
18655,1
18664,1
18712,1
18713,1
18715,1
18725,1
18750,1
18754,1
18761,1
18774,1
18778,1
18783,1
18791,1
18818,1
18832,1
18843,1
18853,1
18863,1
18871,1
18874,1
18889,1
18899,1
18902,1
18903,1
18924,1
18942,1
18959,1
18973,1
18977,1
18979,1
18987,1
18999,1
19013,2
19031,1
19064,1
19065,1
19077,1
19097,1
19101,1
19105,1
19123,1
19133,1
19137,1
19141,1
19148,1
19151,1
19154,1
19155,1
19161,1
19244,1
19250,1
19253,1
19258,1
19266,1
19283,1
19284,1
19297,1
19313,1
19335,1
19336,1
19349,1
19353,1
19381,2
19397,1
19403,2
19410,1
19435,1
19469,3
19503,1
19512,1
19526,1
19546,1
19557,1
19588,1
19595,1
19611,1
19614,1
19625,1
19634,1
19639,1
19646,1
19656,1
19659,1
19692,1
19693,1
19697,1
19699,1
19712,1
19716,1
19722,1
19726,1
19761,1
19776,1
19779,1
19789,1
19817,1
19829,1
19833,1
19861,1
19909,1
19927,1
19939,1
19961,1
19978,1
20006,1
20024,1
20030,1
20039,1
20042,1
20060,1
20083,1
20087,1
20088,1
20110,1
20117,1
20131,1
20172,1
20173,1
20177,1
20200,1
20202,1
20215,1
20231,1
20234,1
20244,1
20307,1
20329,1
20334,1
20349,1
20356,1
20369,1
20383,2
20403,1
20413,1
20425,1
20441,1
20447,2
20460,1
20472,1
20495,1
20498,1
20505,2
20517,1
20567,1
20571,1
20575,1
20591,1
20596,1
20603,1
20667,1
20678,1
20685,1
20695,1
20702,1
20709,1
20712,1
20713,1
20717,1
20737,1
20788,1
20801,1
20805,1
20806,1
20809,1
20839,1
20848,1
20861,1
20883,1
20888,1
20903,1
20908,1
20928,1
20947,1
20958,1
20965,1
21011,1
21053,1
21096,1
21110,1
21121,1
21153,1
21164,1
21171,1
21179,1
21191,1
21216,1
21218,1
21238,1
21240,1
21260,1
21264,1
21276,1
21282,1
21286,1
21297,1
21304,1
21309,2
21317,1
21320,1
21326,1
21344,1
21351,1
21399,1
21400,1
21434,1
21446,1
21468,1
21479,2
21497,1
21499,1
21527,1
21545,1
21549,1
21558,1
21570,1
21571,1
21574,1
21602,1
21632,1
21636,1
21686,1
21687,1
21689,1
21709,1
21730,1
21741,1
21742,1
21751,1
21760,1
21786,1
21799,1
21807,1
21826,2
21840,1
21849,1
21859,1
21885,1
21894,1
21907,1
21929,1
21942,1
21978,1
22010,1
22030,1
22043,1
22055,1
22065,1
22101,1
22115,1
22167,1
22175,1
22189,1
22190,1
22197,1
22223,1
22225,1
22247,1
22261,1
22289,1
22291,1
22298,1
22307,1
22308,1
22309,1
22317,1
22318,1
22358,1
22384,1
22426,2
22438,1
22442,1
22447,1
22464,1
22478,1
22519,1
22520,1
22525,1
22550,1
22589,1
22610,1
22656,1
22659,1
22711,1
22718,1
22719,1
22724,1
22725,1
22736,1
22746,1
22751,1
22758,1
22760,1
22777,1
22796,1
22802,1
22861,1
22862,1
22864,1
22872,2
22887,1
22896,1
22902,1
22934,1
22940,1
22946,1
22958,1
22964,1
22965,1
23005,1
23025,1
23041,1
23045,1
23061,1
23062,1
23068,1
23092,1
23122,2
23141,1
23215,1
23221,1
23252,1
23275,1
23286,1
23303,1
23306,1
23313,1
23319,1
23336,1
23363,1
23380,1
23402,1
23439,1
23452,1
23470,1
23484,1
23503,1
23514,1
23588,1
23600,1
23609,1
23613,2
23631,1
23648,1
23680,1
23683,1
23698,1
23710,1
23742,1
23746,1
23752,1
23757,1
23772,1
23824,1
23834,1
23844,1
23855,1
23860,1
23875,1
23878,1
23889,1
23919,1
23938,1
23945,1
23953,1
23972,1
24006,1
24013,1
24026,1
24036,1
24045,1
24108,1
24110,1
24149,1
24166,1
24169,1
24170,1
24179,1
24216,1
24225,1
24229,1
24237,1
24241,1
24248,2
24257,1
24281,1
24300,1
24312,1
24316,1
24348,1
24384,1
24385,1
24393,1
24418,1
24420,1
24422,1
24460,1
24490,1
24493,1
24497,2
24498,1
24513,1
24546,1
24569,1
24590,1
24601,1
24609,1
24626,1
24635,1
24651,1
24664,1
24666,1
24673,1
24674,1
24692,1
24711,1
24718,1
24720,1
24797,1
24851,1
24853,1
24864,1
24867,1
24876,1
24880,1
24901,1
24906,1
24911,1
24925,1
24927,1
24934,1
24942,1
24963,1
24969,1
24974,1
24998,1
25005,1
25020,1
25051,1
25083,1
25101,1
25107,1
25135,1
25137,1
25157,1
25207,1
25213,1
25263,1
25284,1
25286,1
25288,1
25322,1
25335,1
25358,1
25419,1
25423,1
25435,1
25437,1
25462,1
25469,1
25488,1
25504,1
25527,1
25529,1
25615,1
25616,1
25619,1
25621,1
25626,1
25627,1
25632,1
25643,1
25649,1
25660,1
25669,1
25687,1
25688,1
25723,1
25729,1
25749,1
25756,1
25761,1
25802,1
25804,1
25823,1
25871,1
25883,1
25902,1
25924,1
25937,1
25955,1
25975,1
25980,1
25992,1
26009,1
26037,1
26068,1
26085,1
26103,1
26105,1
26113,1
26138,1
26176,1
26178,1
26183,1
26192,1
26196,1
26205,1
26248,1
26273,1
26274,1
26276,1
26280,1
26284,1
26315,1
26334,1
26337,1
26341,1
26368,1
26380,1
26398,1
26405,1
26406,1
26424,1
26427,1
26449,1
26474,1
26519,1
26531,1
26544,1
26546,1
26574,1
26590,1
26591,1
26594,1
26618,1
26625,1
26659,1
26670,1
26679,1
26686,1
26690,1
26712,1
26718,1
26755,2
26787,1
26815,1
26850,1
26883,1
26884,1
26897,1
26909,1
26917,1
26927,1
26965,1
26980,1
26981,1
27000,1
27002,1
27032,2
27059,1
27060,1
27064,1
27097,1
27104,1
27105,1
27148,1
27155,1
27167,1
27168,1
27181,1
27205,1
27218,1
27219,1
27279,1
27288,1
27326,1
27354,1
27360,1
27367,1
27389,1
27407,1
27413,1
27417,1
27429,1
27433,1
27441,1
27458,1
27470,1
27500,1
27510,1
27533,1
27535,1
27551,1
27552,1
27555,1
27560,1
27565,2
27576,1
27583,1
27597,2
27604,1
27614,1
27623,1
27652,1
27667,1
27668,1
27676,1
27692,1
27696,1
27711,1
27728,1
27735,1
27741,1
27743,1
27747,1
27795,1
27800,1
27820,2
27871,1
27875,1
27905,1
27938,1
27943,1
27963,1
27985,1
28005,1
28007,1
28009,1
28040,1
28041,1
28042,1
28063,1
28087,1
28099,1
28102,1
28131,2
28141,1
28154,1
28163,1
28164,1
28165,1
28168,1
28175,1
28181,1
28200,1
28210,1
28214,1
28233,1
28245,1
28251,1
28263,1
28265,1
28267,1
28270,1
28272,1
28273,1
28280,1
28294,1
28297,1
28298,1
28322,1
28344,1
28383,1
28398,2
28409,1
28415,2
28421,1
28437,1
28450,1
28456,1
28460,1
28462,1
28464,1
28473,1
28478,2
28485,1
28489,1
28491,1
28494,1
28495,1
28501,1
28508,1
28525,1
28532,1
28535,1
28554,1
28567,1
28574,1
28575,1
28587,1
28588,1
28589,1
28595,1
28632,1
28639,1
28650,1
28656,1
28723,1
28752,1
28760,1
28780,2
28837,1
28870,1
28899,1
28908,1
28948,1
28950,1
28981,1
28983,1
29016,1
29021,1
29057,1
29058,1
29066,1
29094,1
29133,1
29183,1
29188,1
29207,1
29219,1
29222,1
29280,1
29308,2
29317,1
29318,1
29322,1
29332,1
29353,1
29358,2
29363,1
29368,1
29370,1
29377,1
29391,1
29404,1
29434,1
29442,1
29473,1
29485,1
29507,1
29572,1
29573,1
29576,1
29592,1
29608,1
29617,1
29638,1
29703,1
29705,1
29728,1
29763,1
29774,1
29805,1
29855,1
29919,1
29921,1
29941,1
29944,1
29947,1
29964,1
29990,1
30008,1
30012,1
30045,1
30063,1
30068,1
30095,1
30105,1
30112,1
30116,1
30140,1
30152,1
30169,1
30172,1
30173,1
30207,1
30214,1
30217,1
30245,1
30264,1
30268,1
30269,1
30275,1
30286,1
30307,1
30308,1
30314,1
30332,2
30333,1
30353,1
30378,1
30379,1
30391,1
30397,1
30400,1
30411,1
30413,1
30426,1
30443,1
30459,1
30471,1
30487,1
30495,1
30506,1
30559,1
30566,1
30576,1
30579,1
30628,1
30634,1
30643,1
30662,1
30677,1
30708,1
30713,2
30720,1
30721,1
30724,1
30762,1
30770,1
30782,1
30797,1
30806,1
30811,1
30819,1
30825,1
30831,1
30841,1
30842,1
30858,1
30864,1
30874,1
30906,1
30911,1
30925,1
30943,1
30945,1
30953,1
30970,1
30984,1
30987,1
30995,1
31025,1
31026,1
31037,1
31080,1
31082,1
31083,1
31102,1
31120,1
31145,1
31180,1
31217,1
31221,1
31235,1
31236,1
31246,1
31250,1
31266,1
31273,1
31303,1
31308,1
31318,1
31320,1
31327,1
31347,1
31356,1
31362,1
31387,1
31406,1
31421,1
31425,1
31444,1
31447,1
31462,1
31493,1
31519,1
31537,1
31553,1
31556,1
31564,1
31576,1
31584,1
31596,1
31606,1
31607,1
31608,1
31609,1
31612,1
31615,1
31654,1
31666,1
31671,1
31685,1
31689,1
31717,1
31724,1
31743,1
31747,1
31760,1
31800,1
31813,1
31817,1
31825,1
31826,1
31830,1
31842,1
31851,1
31857,1
31860,1
31863,1
31895,1
31898,1
31904,1
31907,1
31910,1
31950,1
31963,1
31966,1
31976,1
31988,1
31991,1
32013,1
32027,1
32036,2
32045,1
32080,1
32081,1
32090,1
32101,1
32106,1
32116,1
32118,1
32167,1
32173,1
32180,1
32181,1
32185,1
32214,1
32226,1
32254,1
32261,1
32271,1
32307,1
32309,1
32333,1
32350,1
32352,1
32396,1
32407,1
32432,1
32439,1
32442,2
32465,1
32475,1
32484,1
32497,1
32500,1
32521,1
32525,1
32557,1
32572,1
32585,1
32590,1
32593,1
32615,1
32630,1
32634,1
32645,1
32672,1
32673,1
32674,1
32689,1
32691,1
32695,1
32716,1
32755,1
